"Location","Loc_no","No_spp","Phi_in","Alpha","Wgt_n2","Phi_out","Spnum_in","Spnum_out","Iter"
"SJ82",1616,31,0.205,17.92,36.4,0.74,21.2,137.6,6
"SJ83",1617,20,0.217,18.19,35.33,0.74,20,127.4,6
"SJ84",1618,29,0.285,15.47,29.72,0.74,23.8,120.7,7
"SJ85",1619,1,0.238,20.59,35.18,0.74,22.5,144.1,7
"SJ86",1620,10,0.208,24.84,34.15,0.74,19.9,149.6,7
"SJ87",1621,17,0.203,22.74,33.34,0.74,20.2,148.3,6
"SJ88",1622,9,0.217,12.82,37.63,0.74,17.7,94.7,4
"SJ89",1623,11,0.195,14.43,38.49,0.74,15.7,93.5,4
"SJ90",1624,23,0.369,8.81,38.9,0.74,38.1,130.4,6
"SJ91",1625,24,0.343,9.27,30.72,0.74,35.4,129.5,6
"SJ92",1626,28,0.293,13.54,36.06,0.74,26.9,127.6,6
"SJ93",1627,26,0.238,24.18,38.39,0.74,26,183.7,6
"SJ94",1628,15,0.257,21.68,37.37,0.74,26,166.8,6
"SJ95",1629,20,0.243,19.5,37.87,0.74,28,178,5
"SJ96",1630,18,0.244,15.16,37.33,0.74,36.2,203,5
"SJ97",1631,11,0.272,10.92,35.38,0.74,46.6,208.2,3
"SJ98",1632,52,0.225,17.01,37.18,0.74,24,146.7,5
"SJ99",1633,71,0.232,14.04,40.27,0.74,20.3,109.5,5
"SK00",1634,24,0.36,10.56,40.9,0.74,36.8,139,7
"SK01",1635,18,0.299,16.67,38,0.74,30.3,157.3,7
"SK02",1636,26,0.272,22.46,35.49,0.74,25.3,156.4,8
"SK03",1637,18,0.257,22.1,38.09,0.74,28.3,186,6
"SK04",1638,24,0.259,17.24,39.78,0.74,32.8,191.6,4
"SK05",1639,50,0.266,12.73,40.86,0.74,44.1,218.4,4
"SK06",1640,68,0.31,9.07,40.04,0.74,59.7,228.9,4
"SK07",1641,129,0.313,9.31,39.12,0.74,59.7,231.2,3
"SK08",1642,73,0.282,10.71,36.94,0.74,48.8,212.3,4
"SK09",1643,55,0.289,12.04,38.01,0.74,46.3,210.1,5
"SK10",1644,25,0.402,6.64,30.94,0.74,39.9,113.8,6
"SK11",1645,37,0.392,6.6,28.21,0.74,36.5,105.4,6
"SK12",1646,25,0.302,20.45,35.46,0.74,28.7,162.1,8
"SK13",1647,34,0.282,22.39,36.66,0.74,29.9,187.5,6
"SK14",1648,60,0.274,16.36,38.5,0.74,34.5,191.4,5
"SK15",1649,132,0.277,13.37,39.89,0.74,42,209.5,5
"SK16",1650,106,0.28,12.19,36.97,0.74,44,208.2,4
"SK17",1651,139,0.3,9.19,35.07,0.74,56.5,222.5,5
"SK18",1652,99,0.311,8.51,34.79,0.74,61.1,226.3,4
"SK19",1653,78,0.298,11.45,36.39,0.74,51.3,225.4,4
"SK20",1654,39,0.348,7.22,31.76,0.74,36.1,115.8,4
"SK21",1655,32,0.407,6.67,30.39,0.74,39.4,111.5,7
"SK22",1656,33,0.35,12.17,40.02,0.74,32.6,135,6
"SK23",1657,34,0.331,18.46,36.63,0.74,30.5,154.1,9
"SK24",1658,24,0.298,18.92,38.93,0.74,34.2,195,5
"SK25",1659,84,0.292,12.75,39.44,0.74,45.5,216.4,5
"SK26",1660,147,0.286,14.52,36.58,0.74,39.4,201.9,4
"SK27",1661,168,0.314,9.01,35.57,0.74,60,227.9,4
"SK28",1662,106,0.321,8.38,33.55,0.74,62.7,227.1,4
"SK29",1663,51,0.312,8.95,34.61,0.74,59.7,227.2,4
"SK30",1664,30,0.424,5.51,35.33,0.74,43.7,110.8,6
"SK31",1665,38,0.395,8.95,36.2,0.74,41.4,137,7
"SK32",1666,57,0.403,8.34,34.6,0.74,40.9,128.9,7
"SK33",1667,27,0.345,11.28,34.51,0.74,33.3,135.6,5
"SK34",1668,54,0.323,18.52,38.45,0.74,36.5,197.9,6
"SK35",1669,22,0.311,16.52,38.16,0.74,38.3,201,5
"SK36",1670,14,0.296,16.68,35.91,0.74,37.9,203.9,5
"SK37",1671,33,0.295,16.05,31.93,0.74,30.8,161.9,6
"SK38",1672,45,0.275,12.19,35.49,0.74,23.9,111.8,5
"SK39",1673,22,0.278,13.5,33.31,0.74,25,122.1,6
"SK40",1674,38,0.433,6.62,35.98,0.74,45.2,122.6,8
"SK41",1675,64,0.389,10.03,39.23,0.74,40.2,142,7
"SK42",1676,41,0.419,6.37,32.25,0.74,40.2,109.4,7
"SK43",1677,29,0.405,9.09,35.63,0.74,40.1,132.4,7
"SK44",1678,17,0.353,15.58,34.19,0.74,36.1,169.2,7
"SK45",1679,24,0.358,10.7,29.38,0.74,35.2,138.7,4
"SK46",1680,42,0.343,9.13,25.69,0.74,29.4,105.2,6
"SK47",1681,25,0.287,11.14,26.88,0.74,22.8,99.2,4
"SK48",1682,28,0.27,12.96,31.24,0.74,21.3,103.1,5
"SK49",1683,14,0.271,14.04,33.38,0.74,22.1,111.6,5
"SK50",1684,77,0.361,9.94,37.82,0.74,39,144.2,6
"SK51",1685,82,0.398,9.65,38.78,0.74,42.5,145.3,7
"SK52",1686,12,0.416,6.26,33.1,0.74,40.5,109.8,6
"SK53",1687,16,0.328,11.42,30.66,0.74,32.2,132.5,6
"SK54",1688,15,0.328,11.53,30.03,0.74,32.4,136.7,4
"SK55",1689,25,0.293,10.11,31.27,0.74,24.9,102.1,4
"SK56",1690,13,0.285,10.56,32.53,0.74,23.5,100,4
"SK57",1691,31,0.3,9.42,32.89,0.74,25,98.1,4
"SK58",1692,19,0.318,8.94,36.81,0.74,24.2,88.8,5
"SK59",1693,15,0.329,9.41,36.45,0.74,24.4,90.5,6
"SK60",1694,56,0.403,8.89,37.87,0.74,43.7,141.3,7
"SK61",1695,49,0.436,6.02,35.32,0.74,43.7,113,7
"SK62",1696,28,0.446,7.44,36.98,0.74,45.9,128.5,9
"SK63",1697,2,0.378,6.26,28.22,0.74,30.1,85,6
"SK64",1698,13,0.354,9.06,29.3,0.74,29.5,101.2,9
"SK65",1699,18,0.384,5.96,34.71,0.74,30.1,82.6,6
"SK66",1700,36,0.319,8.88,37.46,0.74,26.4,96.7,5
"SK67",1701,27,0.325,9.13,38.31,0.74,26,96,5
"SK68",1702,9,0.352,6.9,34.33,0.74,24.7,76,5
"SK69",1703,18,0.337,8.12,36.08,0.74,23.7,80.5,6
"SK70",1704,77,0.455,7.37,33.12,0.74,49.6,137,9
"SK71",1705,58,0.455,6.68,35.12,0.74,46.5,122.5,9
"SK72",1706,46,0.454,7.02,34.98,0.74,46.8,126.3,9
"SK73",1707,28,0.426,5.35,30.79,0.74,35.2,87.6,6
"SK74",1708,18,0.366,5.02,32.09,0.74,26.9,70.2,3
"SK75",1709,12,0.356,5.56,35.31,0.74,25.9,71.9,3
"SK76",1710,31,0.373,5.27,36.36,0.74,27.5,72.8,3
"SK77",1711,19,0.36,5.77,35.14,0.74,26.2,73.7,4
"SK78",1712,11,0.36,6.16,36.34,0.74,25.8,74.7,5
"SK79",1713,16,0.356,6.75,37.37,0.74,25.3,76.9,5
"SK80",1714,98,0.466,7.08,32.3,0.74,49.8,132.6,10
"SK81",1715,42,0.418,8.9,31.14,0.74,43.3,135.5,9
"SK82",1716,57,0.433,7.35,30.61,0.74,39.5,111,9
"SK83",1717,47,0.421,5.89,32.37,0.74,35.1,91.4,7
"SK84",1718,44,0.366,4.96,34.2,0.74,27,70.2,4
"SK85",1719,27,0.356,5.7,39.47,0.74,26.6,74.4,4
"SK86",1720,19,0.343,5.89,36.76,0.74,25.4,73.5,4
"SK87",1721,19,0.365,5.4,36.99,0.74,27,72.9,3
"SK88",1722,29,0.371,5.79,38.72,0.74,27.2,75.3,4
"SK89",1723,41,0.355,6.67,38.62,0.74,25.3,76.4,5
"SK90",1724,47,0.425,9.19,31.57,0.74,45.3,143,8
"SK91",1725,48,0.433,8.54,29.54,0.74,43.3,130.1,9
"SK92",1726,38,0.427,7.01,30.92,0.74,37.3,103.4,9
"SK93",1727,43,0.422,6.2,34.12,0.74,35.5,94,8
"SK94",1728,34,0.365,5.21,38.08,0.74,27.4,72.9,3
"SK95",1729,40,0.349,5.28,37.27,0.74,26.1,71.4,4
"SK96",1730,45,0.337,6.87,38.3,0.74,25.9,81.4,4
"SK97",1731,40,0.358,6.58,39.87,0.74,27.4,82,5
"SK98",1732,35,0.374,5.53,38.81,0.74,27.9,75.5,4
"SK99",1733,37,0.379,5.77,37.81,0.74,28,76.6,5
"SM40",1734,0,0.123,26.85,34.88,0.74,27.4,282.8,4
"SM50",1735,1,0.118,25.69,38.09,0.74,30,309.1,5
"SM60",1736,0,0.124,28.89,41.84,0.74,30.8,328.9,5
"SM62",1737,13,0.134,29.09,32.57,0.74,32.9,339.4,5
"SM70",1738,48,0.159,21.8,33.28,0.74,38.3,314.5,4
"SM71",1739,0,0.166,20.94,32.23,0.74,40.1,316.2,4
"SM72",1740,71,0.186,18.6,29.88,0.74,45,316.1,4
"SM73",1741,1,0.166,20.77,32.94,0.74,39.3,308.2,5
"SM80",1742,64,0.191,18.18,30.34,0.74,45.8,313.7,4
"SM81",1743,22,0.206,18.84,29.81,0.74,47.7,318.5,5
"SM82",1744,18,0.19,21.46,32.42,0.74,43.1,320.3,5
"SM83",1745,21,0.19,19.56,33.62,0.74,45.2,321.1,5
"SM84",1746,28,0.162,20.42,37.97,0.74,39.5,311.6,4
"SM90",1747,28,0.212,17.94,31.34,0.74,48.7,314.2,5
"SM91",1748,22,0.201,18.55,32.39,0.74,44.4,297.9,5
"SM92",1749,14,0.157,23.41,34.47,0.74,36.4,314.3,4
"SM93",1750,59,0.159,22.2,35.86,0.74,35.7,298,4
"SM94",1751,12,0.169,20.89,39.09,0.74,40.5,316.4,4
"SN00",1752,80,0.212,17.49,32.81,0.74,47.9,305,5
"SN01",1753,42,0.19,19.13,34.33,0.74,43,303.1,5
"SN02",1754,47,0.149,23.79,34.69,0.74,34.6,310.4,4
"SN03",1755,106,0.156,22.17,36.37,0.74,37,311.2,4
"SN04",1756,22,0.152,23.44,38.49,0.74,33.9,295.7,4
"SN10",1757,34,0.199,18.69,33.12,0.74,44.4,303.8,5
"SN11",1758,3,0.154,23.13,33.74,0.74,35.9,312,4
"SN12",1759,10,0.15,22.82,35.78,0.74,34.6,302.9,4
"SN13",1760,3,0.153,21.85,36.64,0.74,35.8,301.9,4
"SN14",1761,34,0.159,21.06,39.35,0.74,35.4,287,4
"SN15",1762,48,0.165,22.95,43.48,0.74,39.2,323.3,5
"SN20",1763,9,0.2,16.26,33.52,0.74,48.2,307.4,3
"SN21",1764,24,0.154,22.6,33.14,0.74,35.5,305.5,4
"SN22",1765,2,0.151,21.71,35.03,0.74,34.7,294.7,5
"SN23",1766,14,0.147,21.79,35.83,0.74,33.2,286.2,5
"SN24",1767,32,0.153,20.82,37.58,0.74,34.5,284.1,5
"SN25",1768,31,0.163,23.55,41.14,0.74,37.4,312.9,5
"SN30",1769,33,0.154,21.29,32.84,0.74,35.6,294,4
"SN31",1770,31,0.165,22.47,33.02,0.74,36.7,301.6,5
"SN32",1771,0,0.154,20.81,36.37,0.74,35,289,5
"SN33",1772,0,0.149,20.75,36.48,0.74,33.9,283.9,6
"SN34",1773,56,0.15,20.44,37.37,0.74,34.5,285.1,6
"SN35",1774,70,0.15,20.89,38.88,0.74,34.8,289.7,5
"SN36",1775,11,0.148,24.21,30.7,0.74,30.1,269.8,4
"SN40",1776,19,0.18,18.55,34.6,0.74,39.4,283.7,4
"SN41",1777,15,0.156,20.75,34.12,0.74,35.7,292.2,5
"SN42",1778,13,0.152,20.6,36.86,0.74,35,288.6,5
"SN43",1779,3,0.15,20.5,36.12,0.74,34.7,287.5,6
"SN44",1780,34,0.15,20.43,36.62,0.74,34.8,288.4,6
"SN45",1781,31,0.151,20.26,36.67,0.74,35.6,291.5,6
"SN46",1782,52,0.165,20.54,36.48,0.74,38.3,297.5,4
"SN50",1783,9,0.173,18.01,32.81,0.74,38.7,280.5,6
"SN51",1784,53,0.164,20.15,35.87,0.74,36,284.5,5
"SN52",1785,68,0.158,20.24,36.05,0.74,35.7,288,5
"SN53",1786,62,0.185,20.14,34.89,0.74,46.4,345.3,4
"SN54",1787,15,0.156,19.94,36.83,0.74,38,304.3,6
"SN55",1788,34,0.154,19.54,35.86,0.74,37.1,295,6
"SN56",1789,35,0.159,19.04,35.42,0.74,38.7,299.7,6
"SN57",1790,32,0.157,19.65,35.73,0.74,38,300.2,5
"SN58",1791,27,0.156,18.23,32.45,0.74,37.1,280.7,6
"SN59",1792,1,0.153,19.42,28.19,0.74,36.7,290.8,6
"SN60",1793,9,0.183,19.43,35.75,0.74,45.8,338.5,4
"SN61",1794,54,0.171,20.25,36.53,0.74,41.3,321.3,4
"SN62",1795,184,0.162,19.55,34.8,0.74,36.9,288.4,5
"SN63",1796,28,0.164,18.96,35.85,0.74,39.3,299.7,6
"SN64",1797,23,0.186,17.13,40.53,0.74,49.7,340.5,5
"SN65",1798,2,0.174,17.41,39.86,0.74,46.9,332.5,5
"SN66",1799,21,0.17,17.11,34.82,0.74,44.7,316.8,6
"SN67",1800,49,0.168,17.65,34.44,0.74,41.8,303.1,6
"SN68",1801,79,0.168,17.39,31.1,0.74,41.6,298.3,6
"SN69",1802,110,0.166,16.47,27.55,0.74,44.1,307.3,6
"SN70",1803,2,0.158,23.6,34.93,0.74,34,300.6,4
"SN71",1804,45,0.212,16.38,36.95,0.74,60.1,377.9,4
"SN72",1805,31,0.188,16.52,37.31,0.74,48.9,326.5,6
"SN73",1806,43,0.173,17.57,33.77,0.74,41,292.8,6
"SN74",1807,106,0.235,12.43,39.33,0.74,73.5,379.3,5
"SN75",1808,2,0.233,12.89,38.28,0.74,72.6,380.9,4
"SN76",1809,56,0.223,13.19,41.05,0.74,71,386.2,5
"SN77",1810,171,0.22,13.51,38.07,0.74,72.1,397.5,4
"SN78",1811,119,0.199,14.5,39.5,0.74,67.7,404.7,5
"SN79",1812,96,0.203,14.03,39.39,0.74,67.9,396.1,5
"SN80",1813,12,0.164,25.02,38.69,0.74,41.1,361.6,5
"SN81",1814,57,0.208,16.66,38.86,0.74,58.5,374.6,4
"SN82",1815,38,0.222,14.05,40.45,0.74,66.6,378.7,5
"SN83",1816,72,0.23,13.14,39.88,0.74,70,377.5,5
"SN84",1817,27,0.215,14.99,41.35,0.74,63.1,374.3,4
"SN85",1818,135,0.224,13.97,39.28,0.74,67.3,374.5,4
"SN86",1819,59,0.221,13.13,38.5,0.74,71.2,386,4
"SN87",1820,40,0.207,14.33,37.66,0.74,67.2,391.6,4
"SN88",1821,23,0.207,14.13,38.12,0.74,68.5,395.2,4
"SN89",1822,68,0.196,14.54,39.98,0.74,65.8,397.7,5
"SN90",1823,45,0.186,20.55,37.85,0.74,48.8,367.2,5
"SN91",1824,107,0.206,16.44,39.38,0.74,58.4,372.8,4
"SN92",1825,102,0.23,13.6,39.13,0.74,67.7,372.6,5
"SN93",1826,14,0.229,13.18,42.25,0.74,70.8,382.5,5
"SN94",1827,33,0.225,13.2,43.32,0.74,70.1,382.3,5
"SN95",1828,83,0.212,15.28,45.75,0.74,62.7,378.8,4
"SN96",1829,304,0.225,12.95,38.72,0.74,71.7,385,5
"SN97",1830,176,0.213,13.36,39,0.74,69.2,386.9,5
"SN98",1831,16,0.195,15.99,40.92,0.74,57.5,368,4
"SN99",1832,36,0.193,14.62,40.19,0.74,62,379.6,5
"SO00",1833,39,0.176,22.47,37.75,0.74,43.5,351.4,5
"SO01",1834,39,0.197,18.32,38.99,0.74,53.2,367.6,4
"SO02",1835,89,0.232,13.02,36.5,0.74,65.4,350.2,5
"SO03",1836,15,0.232,12.83,36.44,0.74,61.8,327.7,5
"SO04",1837,113,0.227,13.33,42.74,0.74,70.6,384.3,5
"SO05",1838,180,0.214,13.35,36.84,0.74,57.8,323.8,5
"SO06",1839,113,0.203,13.71,37.09,0.74,54.9,318.5,6
"SO07",1840,78,0.211,13.6,37.8,0.74,67.7,382.7,5
"SO08",1841,17,0.203,13.88,39.26,0.74,65.5,381,5
"SO09",1842,94,0.193,13.66,29.85,0.74,51.5,305.2,7
"SO10",1843,13,0.194,19.01,34.93,0.74,48.3,342,4
"SO11",1844,60,0.201,17.2,38.79,0.74,52.3,347.3,4
"SO12",1845,80,0.254,10.77,26.6,0.74,64.1,296.1,5
"SO13",1846,57,0.258,11.64,25.51,0.74,59.8,283,4
"SO14",1847,103,0.24,12.17,35.43,0.74,63.9,323.9,5
"SO15",1848,50,0.224,13.25,39.61,0.74,69.2,378.3,5
"SO16",1849,57,0.217,14.7,42.9,0.74,65.1,380.5,4
"SO17",1850,42,0.21,12.97,36.43,0.74,67.6,374,6
"SO18",1851,21,0.2,13.61,36.86,0.74,65.2,378.4,6
"SO19",1852,4,0.192,15.35,26.21,0.74,45.7,290.4,6
"SO20",1853,16,0.191,18.75,32.88,0.74,44.9,319.2,4
"SO21",1854,72,0.234,13.19,32.02,0.74,59.1,314.3,4
"SO22",1855,41,0.215,14.91,39.53,0.74,60.7,361.5,4
"SO23",1856,77,0.215,14.62,42.46,0.74,63.3,372.7,5
"SO24",1857,33,0.266,12.12,30.1,0.74,59.3,281.6,4
"SO25",1858,81,0.247,11.75,35.27,0.74,63.9,312.7,5
"SO26",1859,62,0.241,12.99,39,0.74,61.5,320.5,4
"SO27",1860,47,0.214,13.44,36.42,0.74,66.3,372.3,5
"SO28",1861,30,0.199,13.87,35.28,0.74,62.5,368.4,6
"SO29",1862,68,0.196,15.49,29.16,0.74,44.7,282.5,6
"SO30",1863,40,0.286,12.08,28.29,0.74,55.1,248.3,6
"SO31",1864,28,0.292,14.18,28.45,0.74,54.7,262,7
"SO32",1865,26,0.276,12.59,27.52,0.74,58.1,275.7,5
"SO33",1866,32,0.295,13.05,31.37,0.74,56.6,261.1,6
"SO34",1867,107,0.362,7.95,32.86,0.74,56.9,185.1,6
"SO35",1868,18,0.345,8.56,36.08,0.74,54.8,189,6
"SO36",1869,43,0.297,11.5,36.1,0.74,52,224.9,6
"SO37",1870,77,0.267,13.81,35.58,0.74,52.6,265.5,5
"SO38",1871,95,0.252,13.14,33,0.74,42.2,213.9,5
"SO39",1872,76,0.207,16.19,35.19,0.74,53.1,334,4
"SO40",1873,91,0.299,12.06,32.17,0.74,57.8,253.7,6
"SO41",1874,47,0.311,11.87,32.25,0.74,56.2,238.4,7
"SO42",1875,21,0.358,9.22,35.61,0.74,59.7,208.6,7
"SO43",1876,16,0.384,8.76,30.11,0.74,55.6,181,8
"SO44",1877,35,0.368,8.63,30.71,0.74,52,172.4,8
"SO45",1878,31,0.356,8.51,35.34,0.74,53,178.2,7
"SO46",1879,116,0.342,8.36,36.11,0.74,53.1,181.8,6
"SO47",1880,108,0.299,9.65,39.3,0.74,45.1,177.7,5
"SO48",1881,40,0.287,10.24,35.72,0.74,44.6,185.4,5
"SO49",1882,51,0.206,17.76,34.28,0.74,51.4,340.2,4
"SO50",1883,86,0.353,8.68,35.62,0.74,68.6,236.9,6
"SO51",1884,98,0.357,7.88,34.74,0.74,67.4,221.5,5
"SO52",1885,49,0.407,7.87,30,0.74,57.2,171.8,9
"SO53",1886,21,0.407,7.71,35.65,0.74,64.1,192.4,8
"SO54",1887,20,0.397,7.75,30.85,0.74,54,162.9,9
"SO55",1888,56,0.372,7.77,33.74,0.74,57.7,182.1,6
"SO56",1889,53,0.354,8.4,35.49,0.74,54.1,181.4,7
"SO57",1890,83,0.321,9.36,36.22,0.74,48.9,182.3,6
"SO58",1891,55,0.266,11.69,34.43,0.74,40.5,187,5
"SO59",1892,25,0.253,12.34,36.88,0.74,36.9,178.6,5
"SO60",1893,101,0.358,8.82,37.96,0.74,69.4,238.8,7
"SO61",1894,129,0.356,8.05,34.18,0.74,67.9,225.5,6
"SO62",1895,41,0.406,8.09,37.57,0.74,67.1,206.5,7
"SO63",1896,55,0.407,7.68,36.23,0.74,62.9,187.9,8
"SO64",1897,20,0.402,7.65,34.24,0.74,57.9,173.2,8
"SO65",1898,40,0.373,8.3,34.75,0.74,58.3,189.6,7
"SO66",1899,85,0.361,8.09,35.58,0.74,55.4,181.2,7
"SO67",1900,56,0.328,8.9,33.73,0.74,50.6,183.2,6
"SO68",1901,8,0.307,9.97,39.94,0.74,44.9,176.1,6
"SO69",1902,6,0.247,12.62,37.52,0.74,32.3,159.8,5
"SO70",1903,83,0.394,8.14,36.37,0.74,64.7,202.9,7
"SO71",1904,82,0.406,7.83,38,0.74,65.1,197.3,7
"SO72",1905,73,0.412,7.87,39.02,0.74,65.3,196.3,8
"SO73",1906,124,0.405,8.06,37.93,0.74,64,196.1,8
"SO74",1907,122,0.402,8.04,38,0.74,63.4,195.5,8
"SO75",1908,58,0.387,7.69,34.32,0.74,59.9,184.3,7
"SO76",1909,65,0.382,7.92,38.91,0.74,57.1,178.9,7
"SO77",1910,88,0.371,7.79,36.63,0.74,58.4,186.3,6
"SO78",1911,27,0.345,8.36,39.71,0.74,49.6,168.8,6
"SO79",1912,7,0.251,12,33.27,0.74,29.9,143.4,5
"SO80",1913,117,0.377,8.72,36.1,0.74,68.6,227.7,7
"SO81",1914,67,0.422,7.37,35.45,0.74,71.7,208.1,7
"SO82",1915,76,0.43,7.19,37.37,0.74,64.8,183,8
"SO83",1916,75,0.429,7.09,35.9,0.74,60.7,169.3,9
"SO84",1917,59,0.423,5.82,31.68,0.74,54.3,140.7,7
"SO85",1918,100,0.436,5.24,35.53,0.74,55.3,135.6,5
"SO86",1919,67,0.383,6.1,37.46,0.74,46.7,130.3,5
"SO87",1920,74,0.356,6.54,42.12,0.74,42.1,126.6,4
"SO88",1921,39,0.326,7.69,40.59,0.74,39.5,133.9,5
"SO89",1922,21,0.294,8.37,35.42,0.74,33.2,124.1,4
"SO90",1923,87,0.394,8.02,33.14,0.74,64.8,203.1,7
"SO91",1924,92,0.417,7.96,35.74,0.74,71.1,215.4,7
"SO92",1925,79,0.453,6.32,33.38,0.74,70.4,183.1,7
"SO93",1926,97,0.44,5.43,33.29,0.74,57.7,142,7
"SO94",1927,95,0.427,5.86,32.82,0.74,54.2,140.3,6
"SO95",1928,78,0.431,5.46,32.92,0.74,54.9,137.3,6
"SO96",1929,81,0.434,5.21,35.35,0.74,54.7,133.4,6
"SO97",1930,49,0.391,6.83,35.26,0.74,50.4,147.4,6
"SO98",1931,42,0.362,8.78,35.41,0.74,39.2,135.1,6
"SO99",1932,12,0.349,9.79,37.31,0.74,35,130.2,6
"SP00",1933,89,0.371,8.89,39.52,0.74,58.9,199.9,6
"SP01",1934,71,0.389,8.55,36.61,0.74,63.6,206.4,7
"SP02",1935,66,0.411,7.54,35.71,0.74,65.1,193,7
"SP03",1936,86,0.425,5.83,36.09,0.74,56.4,145.9,6
"SP04",1937,68,0.44,5.95,33.55,0.74,56.8,145.5,7
"SP05",1938,62,0.44,5.38,34.26,0.74,55.9,137.5,6
"SP06",1939,39,0.404,6.84,32.6,0.74,52.2,150,6
"SP07",1940,38,0.384,7.93,30.12,0.74,45.7,144.9,7
"SP08",1941,24,0.364,8.68,37.44,0.74,39.7,135.9,6
"SP09",1942,42,0.362,9.17,39.19,0.74,38.4,135.5,6
"SP10",1943,49,0.323,11.19,34.51,0.74,47.9,193.5,7
"SP11",1944,60,0.366,9.18,41.39,0.74,56.4,194.8,7
"SP12",1945,56,0.413,7.6,38.17,0.74,63,187,7
"SP13",1946,54,0.407,7.46,36.05,0.74,64.4,191.8,7
"SP14",1947,57,0.432,5.57,36.26,0.74,55.5,139.9,6
"SP15",1948,46,0.438,5.58,30.98,0.74,53.8,134.9,6
"SP16",1949,35,0.415,6.66,32.11,0.74,56.1,156.6,7
"SP17",1950,36,0.389,8.41,32.53,0.74,45.8,148.3,7
"SP18",1951,24,0.371,8.59,38.43,0.74,40.6,137.3,6
"SP19",1952,19,0.372,8.39,40.89,0.74,40.2,134.2,6
"SP20",1953,30,0.353,9.91,40.98,0.74,52.8,191.7,7
"SP21",1954,67,0.339,10.85,38.01,0.74,50.1,193.9,7
"SP22",1955,44,0.406,6.88,37.15,0.74,57.3,163.3,7
"SP23",1956,68,0.432,5.38,36.2,0.74,56.8,141.1,6
"SP24",1957,36,0.416,6.41,34.02,0.74,52.8,144.7,7
"SP25",1958,33,0.427,6.16,31.24,0.74,53.2,141,7
"SP26",1959,52,0.452,5.66,36.68,0.74,55.8,138.4,7
"SP27",1960,26,0.431,7.32,39.18,0.74,51.3,145.5,9
"SP28",1961,32,0.434,5.57,39.51,0.74,49.7,125.1,6
"SP29",1962,43,0.362,6.61,32.47,0.74,40,119.9,5
"SP30",1963,10,0.376,8.72,38.44,0.74,53.8,177.8,7
"SP31",1964,47,0.343,10.15,38.09,0.74,55.2,208.4,6
"SP32",1965,33,0.343,10.19,35.54,0.74,50.3,188.2,7
"SP33",1966,39,0.407,6.52,39.02,0.74,55.4,154.7,6
"SP34",1967,38,0.421,5.89,39.18,0.74,54.7,143.5,6
"SP35",1968,52,0.427,6.31,39.49,0.74,55.9,149.9,7
"SP36",1969,44,0.397,7.83,32.19,0.74,50.3,154.1,7
"SP37",1970,55,0.39,8.47,38.06,0.74,44.9,146.2,6
"SP38",1971,40,0.387,8.74,42.32,0.74,43,142.6,6
"SP39",1972,42,0.406,7.15,38.97,0.74,42.8,124.8,7
"SP40",1973,49,0.34,9.52,33.66,0.74,56.1,208.1,5
"SP41",1974,104,0.368,8.35,39.54,0.74,60.5,201.2,5
"SP42",1975,40,0.359,9.21,39.17,0.74,51.5,179.8,7
"SP43",1976,59,0.401,7.36,41,0.74,54.4,161.5,7
"SP44",1977,71,0.418,6.62,37.89,0.74,54.6,151.1,7
"SP45",1978,54,0.429,5.94,39.68,0.74,53.5,139.3,6
"SP46",1979,53,0.437,6.05,39.06,0.74,53.2,138.2,7
"SP47",1980,53,0.415,6.94,40.43,0.74,49.6,140.9,7
"SP48",1981,27,0.404,6.92,31.03,0.74,46.8,134.1,7
"SP49",1982,26,0.425,6.65,34.67,0.74,43.7,119.8,7
"SP50",1983,49,0.332,9.79,30.74,0.74,51.6,197.7,5
"SP51",1984,25,0.331,9.99,37.26,0.74,50.4,194.5,5
"SP52",1985,44,0.333,10.26,35.44,0.74,49,188.6,6
"SP53",1986,66,0.364,8.55,36.1,0.74,50.2,168.3,7
"SP54",1987,34,0.408,6.54,38.22,0.74,52.6,146.9,6
"SP55",1988,64,0.422,6.16,37.41,0.74,53.2,142,6
"SP56",1989,51,0.438,6.71,40.77,0.74,52.7,142.8,8
"SP57",1990,63,0.435,7.54,40.71,0.74,48.8,139.3,9
"SP58",1991,42,0.446,6.34,39.14,0.74,49.3,128.8,8
"SP59",1992,44,0.428,8.54,37.18,0.74,46,140.6,8
"SP60",1993,65,0.358,9.22,35.61,0.74,53.7,188.5,7
"SP61",1994,29,0.343,8.97,34.78,0.74,49.2,174.4,6
"SP62",1995,47,0.38,7.97,35.99,0.74,52.3,165.7,7
"SP63",1996,94,0.397,7.16,37.3,0.74,54.6,161,7
"SP64",1997,63,0.411,6.84,34.97,0.74,55.1,156.3,7
"SP65",1998,47,0.414,6.65,36.93,0.74,52.8,147.5,7
"SP66",1999,47,0.413,7.04,36,0.74,52.1,148.9,7
"SP67",2000,38,0.42,6.66,38.47,0.74,50.6,139.9,7
"SP68",2001,43,0.455,6.24,37.23,0.74,51.1,131.1,8
"SP69",2002,47,0.45,6.41,37.65,0.74,47.5,124,8
"SP70",2003,26,0.357,8.29,32.48,0.74,53.6,180.1,6
"SP71",2004,49,0.359,8.26,32.72,0.74,51.7,172.2,6
"SP72",2005,50,0.375,7.78,32.75,0.74,52.1,164.8,6
"SP73",2006,69,0.397,7.36,34.21,0.74,53.6,160.4,7
"SP74",2007,65,0.414,6.53,34.54,0.74,59.6,166,6
