"Location","Loc_no","No_spp","Phi_in","Alpha","Wgt_n2","Phi_out","Spnum_in","Spnum_out","Iter"
"NY72",1193,52,0.367,9.57,38.55,0.74,85.5,307.5,6
"NY73",1194,87,0.373,9.62,35.52,0.74,88.2,315.1,6
"NY74",1195,172,0.365,9.13,31.92,0.74,89.9,316.8,6
"NY75",1196,121,0.354,8.79,34.85,0.74,88,310.4,5
"NY76",1197,143,0.314,10.52,37.74,0.74,69.2,285,4
"NY77",1198,41,0.237,14.6,33.44,0.74,45.1,249,5
"NY78",1199,88,0.229,15.16,36.83,0.74,44.7,257.2,4
"NY79",1200,36,0.232,15.1,31.77,0.74,43.9,248.1,5
"NY80",1201,84,0.356,11.14,42.15,0.74,82.2,321.9,6
"NY81",1202,44,0.366,9.57,41.11,0.74,82.4,296.8,6
"NY82",1203,113,0.376,9.15,36.27,0.74,85.3,296.2,6
"NY83",1204,95,0.384,8.86,32.54,0.74,88.7,300.1,6
"NY84",1205,100,0.383,8.64,29.74,0.74,90.6,303.4,6
"NY85",1206,50,0.336,10.24,34.71,0.74,79.1,311.7,5
"NY86",1207,62,0.309,11.83,38.43,0.74,63.1,278.3,5
"NY87",1208,104,0.309,10.14,34.57,0.74,67.1,274.4,4
"NY88",1209,115,0.316,9.47,32.13,0.74,68.2,266.4,3
"NY89",1210,83,0.324,9.15,29.66,0.74,71,269.1,4
"NY90",1211,99,0.356,10.56,41.97,0.74,77.7,296.8,6
"NY91",1212,63,0.384,8.64,33.57,0.74,83.7,279.4,6
"NY92",1213,85,0.361,9.03,30.99,0.74,85.7,305.1,5
"NY93",1214,103,0.387,8.36,32.02,0.74,88.7,290.7,6
"NY94",1215,86,0.35,9.87,22.95,0.74,79.8,300.7,5
"NY95",1216,51,0.32,10.97,35.7,0.74,67.5,281.8,5
"NY96",1217,69,0.305,13.02,34.63,0.74,53.9,251.7,5
"NY97",1218,77,0.306,12.1,36.68,0.74,59,265.1,5
"NY98",1219,66,0.316,9.41,30.84,0.74,68,264.6,3
"NY99",1220,89,0.305,10.49,30.67,0.74,65.8,273.9,4
"NZ00",1221,108,0.355,10.52,38.44,0.74,77.6,295.9,6
"NZ01",1222,101,0.34,11.39,26.63,0.74,60.8,247.7,6
"NZ02",1223,83,0.346,10.14,28.51,0.74,71.4,274.4,5
"NZ03",1224,45,0.344,10.06,29.43,0.74,74.4,285.6,5
"NZ04",1225,130,0.356,10.25,30.91,0.74,80.3,306.1,5
"NZ05",1226,63,0.32,12.27,31.03,0.74,55.9,246.1,5
"NZ06",1227,51,0.303,17.74,29.16,0.74,34.7,185,7
"NZ07",1228,32,0.309,12.37,31.7,0.74,55.7,251.5,5
"NZ08",1229,118,0.304,12.36,32.26,0.74,55.3,251.8,5
"NZ09",1230,42,0.313,10.44,32.12,0.74,63.3,261.6,4
"NZ10",1231,70,0.337,12.22,28.86,0.74,45.3,189.8,6
"NZ11",1232,55,0.32,11.84,31.99,0.74,29.8,125,7
"NZ12",1233,17,0.356,11.06,23.48,0.74,58.9,231.3,6
"NZ13",1234,17,0.341,11.47,26.9,0.74,61.7,254.3,5
"NZ14",1235,44,0.333,11.52,30.49,0.74,63,263.9,5
"NZ15",1236,13,0.309,13.97,31.63,0.74,51.3,246.3,5
"NZ16",1237,48,0.272,18.01,32.63,0.74,29.8,172.1,6
"NZ17",1238,58,0.29,18.32,31.84,0.74,35.1,195.6,7
"NZ18",1239,36,0.283,17.64,33.76,0.74,38.9,217.2,6
"NZ19",1240,27,0.291,12.68,31.48,0.74,45.6,214.4,5
"NZ20",1241,31,0.34,9.45,31.76,0.74,29,106.4,6
"NZ21",1242,30,0.312,11.34,31.8,0.74,27.4,115,6
"NZ22",1243,20,0.299,12,32.19,0.74,28.3,124.2,6
"NZ23",1244,15,0.297,12.83,32.11,0.74,29.9,136,6
"NZ24",1245,35,0.271,16.03,35.27,0.74,30.1,161.8,6
"NZ25",1246,12,0.268,16.71,32.67,0.74,26.3,146,6
"NZ26",1247,41,0.244,20.74,36.7,0.74,23.5,153.1,5
"NZ27",1248,41,0.271,19.52,32.58,0.74,29.9,179.4,7
"NZ28",1249,29,0.269,19.89,35.2,0.74,32.5,199.1,6
"NZ29",1250,41,0.279,16.01,35.39,0.74,38.9,211.8,5
"NZ30",1251,23,0.351,8.87,31.26,0.74,29.6,103.7,6
"NZ31",1252,18,0.335,10.11,30.57,0.74,28.6,109.1,6
"NZ32",1253,16,0.326,10.62,32.02,0.74,29.6,117.1,6
"NZ33",1254,11,0.305,11.25,31,0.74,29.5,124.6,6
"NZ34",1255,15,0.296,12.48,31.09,0.74,29,130.7,6
"NZ35",1256,23,0.257,17.1,35.13,0.74,24.4,139.3,6
"NZ36",1257,19,0.241,19.58,36.31,0.74,22.3,142,5
"NZ37",1258,16,0.25,19.9,34.05,0.74,26.3,168,5
"NZ38",1259,17,0.231,22.67,36.66,0.74,24,170.2,6
"NZ39",1260,14,0.228,20.1,34.48,0.74,25.9,174.4,5
"NZ40",1261,31,0.347,8.71,36.02,0.74,30.4,106.2,6
"NZ41",1262,19,0.26,16.16,31.5,0.74,22,121,5
"NZ42",1263,8,0.264,15.31,34.77,0.74,24.1,128.6,5
"NZ43",1264,17,0.302,11.49,34.3,0.74,28.9,124.1,6
"NZ44",1265,8,0.267,16.09,34.83,0.74,25,136.2,6
"NZ45",1266,8,0.236,19.65,36.97,0.74,21.7,139.6,5
"NZ46",1267,9,0.236,19.27,36.59,0.74,21.8,139.6,5
"NZ50",1268,33,0.312,15.4,40.78,0.74,38.4,185.9,7
"NZ51",1269,26,0.268,15.54,38.62,0.74,25.1,132.3,6
"NZ52",1270,14,0.223,19.97,36.08,0.74,19.4,129.7,5
"NZ53",1271,1,0.219,21.15,37.94,0.74,20.1,139.8,5
"NZ60",1272,38,0.287,13.85,26.66,0.74,49.4,240.1,6
"NZ61",1273,19,0.292,15.67,39.95,0.74,36.3,185.7,6
"NZ62",1274,12,0.251,17.98,40.05,0.74,22.6,133.3,6
"NZ70",1275,46,0.275,14.65,31.23,0.74,42.7,218.7,5
"NZ71",1276,37,0.293,14.24,35.28,0.74,38.4,187.6,5
"NZ72",1277,2,0.24,18.09,31.54,0.74,33.1,200.8,6
"NZ80",1278,82,0.279,14.25,33.33,0.74,40.6,204.4,5
"NZ81",1279,36,0.281,16.96,41.04,0.74,33,176.2,7
"NZ90",1280,26,0.278,14.56,34.29,0.74,37.1,189,5
"NZ91",1281,8,0.258,16.36,36.64,0.74,25.6,139.3,7
"OV00",1282,0,0.183,23.78,35.39,0.74,15.7,124.3,5
"SD08",1283,1,0.246,14.25,33.83,0.74,46.2,247.2,5
"SD09",1284,39,0.237,15.66,33.05,0.74,43.1,244.6,5
"SD16",1285,5,0.132,18.38,29.25,0.74,22.8,187.7,10
"SD17",1286,40,0.152,16.95,31.72,0.74,28.6,210.6,7
"SD18",1287,78,0.291,11.17,37.39,0.74,76.5,335.3,5
"SD19",1288,100,0.318,9.64,33.21,0.74,93.4,362.9,4
"SD20",1289,4,0.07,48.31,43.83,0.74,11.7,224.2,5
"SD21",1290,17,0.084,37.22,41.6,0.74,16.6,247.3,6
"SD22",1291,0,0.094,32.01,44.32,0.74,18.4,238.7,6
"SD23",1292,0,0.107,25.96,42.45,0.74,20.9,227.6,7
"SD26",1293,15,0.151,16.46,29.86,0.74,28.3,205.8,8
"SD27",1294,78,0.245,14.04,36,0.74,44.3,234.8,5
"SD28",1295,56,0.289,11.9,32.21,0.74,57.1,259.3,5
"SD29",1296,117,0.314,9.97,35.37,0.74,92.5,367.5,5
"SD30",1297,1,0.104,51.68,36.95,0.74,7.9,124.8,7
"SD31",1298,8,0.097,65.68,39.48,0.74,8.8,168.6,6
"SD32",1299,0,0.085,33.78,44.23,0.74,13.9,198.4,9
"SD33",1300,6,0.103,47.55,31.15,0.74,10,157.7,4
"SD34",1301,4,0.107,32.84,35.69,0.74,15.2,192.8,5
"SD35",1302,0,0.141,17.62,31.88,0.74,26.6,207.9,9
"SD36",1303,0,0.153,16.1,28.7,0.74,28.9,206.9,8
"SD37",1304,86,0.196,13.55,30.3,0.74,38.2,222.6,6
"SD38",1305,76,0.294,10.22,29.13,0.74,61.2,255.7,4
"SD39",1306,107,0.33,8.84,23.52,0.74,82,302.6,4
"SD40",1307,4,0.11,35.79,37.75,0.74,7.8,99.2,5
"SD41",1308,2,0.105,55.04,35.91,0.74,8.4,134.8,8
"SD42",1309,2,0.103,45.66,32.93,0.74,9.3,142.3,5
"SD43",1310,4,0.16,17.45,25.34,0.74,24,176.9,7
"SD44",1311,10,0.119,25.08,22.5,0.74,14.7,153.2,7
"SD45",1312,23,0.22,11.94,22.91,0.74,38.1,197.3,6
"SD46",1313,33,0.165,14.64,26.97,0.74,27.8,183.2,9
"SD47",1314,129,0.203,12.84,30.31,0.74,42.1,234.7,6
"SD48",1315,99,0.294,9.73,28.59,0.74,56.1,227.5,4
"SD49",1316,98,0.3,10.38,28.72,0.74,57.6,239.4,4
"SD50",1317,12,0.15,21.82,36.77,0.74,11.4,95.6,4
"SD51",1318,8,0.155,35.53,25.83,0.74,14.4,150.1,7
"SD52",1319,4,0.175,22.67,30.88,0.74,14,109.6,7
"SD53",1320,9,0.161,24.13,28.95,0.74,20.9,180.9,5
"SD54",1321,22,0.182,18.78,30.37,0.74,28.2,203.1,4
"SD55",1322,20,0.207,17.56,31.32,0.74,34.9,229,4
"SD56",1323,30,0.214,16.23,32.93,0.74,39.1,240.1,4
"SD57",1324,60,0.234,13.93,34.83,0.74,43.6,236.7,4
"SD58",1325,48,0.263,12.44,32.87,0.74,49.3,238.9,4
"SD59",1326,30,0.289,11.34,30.76,0.74,55.8,246.8,4
"SD60",1327,2,0.176,17.09,37.87,0.74,13.9,94.3,4
"SD61",1328,26,0.17,24.52,33.03,0.74,20.9,175.8,6
"SD62",1329,11,0.171,26.33,30.49,0.74,18.8,162.7,6
"SD63",1330,6,0.169,24.04,32.22,0.74,23.1,195.2,5
"SD64",1331,14,0.18,21.53,33.77,0.74,27.3,212.3,4
"SD65",1332,48,0.236,15.7,34.82,0.74,54.1,313.5,5
"SD66",1333,36,0.199,19.31,35.31,0.74,36.7,256.2,5
"SD67",1334,56,0.234,15.25,34.81,0.74,44.2,252.1,5
"SD68",1335,47,0.285,11.6,39.49,0.74,81.8,369.7,5
"SD69",1336,38,0.29,11.5,42.33,0.74,84.1,373.9,5
"SD70",1337,8,0.195,14.51,39.14,0.74,15.5,92.8,4
"SD71",1338,5,0.203,16.02,35.06,0.74,18.7,115.3,5
"SD72",1339,9,0.174,21.69,34.69,0.74,18.2,142.1,5
"SD73",1340,9,0.168,28.01,35.12,0.74,21,192.2,5
"SD74",1341,7,0.174,24.47,35.93,0.74,24.7,207.5,5
"SD75",1342,5,0.185,22.77,36.98,0.74,28.8,225.8,5
"SD76",1343,40,0.201,20.85,37.61,0.74,33.5,240.8,5
"SD77",1344,52,0.278,12.35,32.51,0.74,72,339.9,5
"SD78",1345,62,0.3,11.98,36.23,0.74,80,357.8,5
"SD79",1346,80,0.309,11.7,40.1,0.74,84.6,367.2,5
"SD80",1347,10,0.214,13.59,40.45,0.74,17.6,97.5,4
"SD81",1348,25,0.211,15.28,41.07,0.74,19,112.1,5
"SD82",1349,1,0.189,24.89,38.49,0.74,23.5,191.8,5
"SD83",1350,9,0.179,28.39,38.44,0.74,20,176.5,6
"SD84",1351,3,0.181,24.13,39.31,0.74,24.4,200.3,5
"SD85",1352,21,0.194,21.71,39.33,0.74,29.2,219,5
"SD86",1353,69,0.252,13.96,36.36,0.74,54,283.4,5
"SD87",1354,13,0.325,11.44,32.68,0.74,69.9,290.6,6
"SD88",1355,39,0.312,12.12,34.59,0.74,75,329.4,6
"SD89",1356,66,0.346,11.45,40.4,0.74,80,322.1,6
"SD90",1357,49,0.227,14.69,42.63,0.74,20.1,111.8,5
"SD91",1358,54,0.207,20.86,40.84,0.74,21.9,152.5,7
"SD92",1359,8,0.21,22.99,40.07,0.74,27.6,205.2,6
"SD93",1360,8,0.226,18.69,43.81,0.74,34.8,225.3,5
"SD94",1361,8,0.19,23.2,39.18,0.74,24.7,194.1,5
"SD95",1362,15,0.198,21.51,39.31,0.74,28.2,208.3,5
"SD96",1363,100,0.252,13.69,42.9,0.74,45.3,235.6,4
"SD97",1364,70,0.325,10.38,38.3,0.74,64.4,254.9,6
"SD98",1365,71,0.337,10.56,39.89,0.74,71.1,278.7,6
"SD99",1366,137,0.351,10.57,40.03,0.74,76.3,293.9,6
"SE00",1367,42,0.28,13.06,35.84,0.74,47,226.7,5
"SE01",1368,11,0.216,19.68,39.51,0.74,31.6,212.2,6
"SE02",1369,30,0.213,24.4,38.25,0.74,22.1,161.1,9
"SE03",1370,19,0.194,24.3,39.87,0.74,26.2,208.8,5
"SE04",1371,11,0.198,23.21,38.31,0.74,24.5,188.6,5
"SE05",1372,24,0.223,18.9,37.43,0.74,31.2,204,5
"SE06",1373,62,0.303,11.02,37.26,0.74,55.2,232.9,5
"SE07",1374,39,0.337,10.06,34.34,0.74,64.5,246.5,6
"SE08",1375,82,0.285,12.12,37.14,0.74,59.9,276.2,4
"SE09",1376,119,0.351,10.68,35.09,0.74,71.6,277.1,6
"SE10",1377,32,0.275,11.33,35.63,0.74,47.2,213.6,4
"SE11",1378,8,0.249,14.78,36.02,0.74,23.4,124.3,7
"SE12",1379,13,0.237,17.18,38.1,0.74,22.4,131.9,7
"SE13",1380,23,0.236,14.7,38.77,0.74,20.2,110.8,5
"SE14",1381,29,0.21,21.2,37.08,0.74,24.8,176.4,5
"SE15",1382,23,0.231,18.13,33.77,0.74,30.3,190.5,5
"SE16",1383,43,0.246,15.73,32.8,0.74,36.4,206.2,5
"SE17",1384,20,0.274,14.34,33.1,0.74,44.3,225.5,5
"SE18",1385,87,0.302,13.15,32.24,0.74,44.6,208,5
"SE19",1386,71,0.312,11.31,27.36,0.74,50.5,214.9,5
"SE20",1387,23,0.249,17.07,32.42,0.74,33.4,199.1,5
"SE21",1388,15,0.252,18.85,30.28,0.74,27.8,170.2,6
"SE22",1389,13,0.26,13.35,36.08,0.74,22.7,113.7,5
"SE23",1390,19,0.249,16.3,36.21,0.74,21.9,123.1,6
"SE24",1391,43,0.243,16.86,34.2,0.74,28,164.4,5
"SE25",1392,14,0.245,16.88,32.05,0.74,30.2,176.9,5
"SE26",1393,91,0.27,14.76,31.52,0.74,35.6,185.6,5
"SE27",1394,51,0.321,11.22,29.99,0.74,41.5,172.6,5
"SE28",1395,29,0.347,10.28,40.34,0.74,32.9,123.2,7
"SE29",1396,39,0.346,8.84,34.86,0.74,30.2,106,6
"SE30",1397,36,0.281,12.54,31.69,0.74,24.4,114.9,5
"SE31",1398,18,0.304,12.13,30.46,0.74,22.3,97.4,6
"SE32",1399,12,0.279,13.88,34.56,0.74,23,115.1,4
"SE33",1400,8,0.271,14.45,32.88,0.74,22.7,116.8,5
"SE34",1401,28,0.332,11.23,34.9,0.74,35.2,143.1,5
"SE35",1402,24,0.356,8.61,35.31,0.74,30.8,105.1,6
"SE36",1403,38,0.374,7.44,37.59,0.74,31.1,96.9,5
"SE37",1404,35,0.367,8.32,35.55,0.74,29.3,97.2,6
"SE38",1405,24,0.363,8.45,35.78,0.74,30.1,101.2,6
"SE39",1406,18,0.345,9.24,37.6,0.74,30.5,109.5,6
"SE40",1407,27,0.295,13.21,33.78,0.74,21.3,98.4,6
"SE41",1408,3,0.314,11.75,30.97,0.74,21.4,91.3,6
"SE42",1409,8,0.309,12.17,35.9,0.74,22.2,96.2,6
"SE43",1410,19,0.33,11.17,33.04,0.74,24,96.6,7
"SE44",1411,32,0.381,7.39,33.32,0.74,30.7,94.8,5
"SE45",1412,26,0.366,7.95,33.23,0.74,28.1,91.4,5
"SE46",1413,36,0.364,8.39,35.91,0.74,28.3,94.8,6
"SE47",1414,30,0.366,8.45,36.72,0.74,29.4,98.2,6
"SE48",1415,38,0.347,10.17,43.5,0.74,32.7,121.7,7
"SE49",1416,40,0.321,14.57,42.4,0.74,37.3,172.2,7
"SE50",1417,21,0.302,12.71,39.58,0.74,22.5,100.7,6
"SE51",1418,35,0.344,9.48,33.92,0.74,23.6,85.4,7
"SE52",1419,13,0.336,9.88,32.16,0.74,22.7,85,7
"SE53",1420,13,0.336,10.72,33.9,0.74,22.8,89,7
"SE54",1421,36,0.381,7.28,33.77,0.74,30,91.9,5
"SE55",1422,31,0.377,7.31,35.12,0.74,30.2,92.7,6
"SE56",1423,12,0.378,7.48,36.04,0.74,30.6,95.2,6
"SE57",1424,37,0.356,9.39,42.1,0.74,32.8,116.4,7
"SE58",1425,41,0.324,13.4,42.1,0.74,38.8,172.3,7
"SE59",1426,29,0.281,14.02,31.25,0.74,45.8,227.2,5
"SE60",1427,12,0.293,12.61,42.81,0.74,21.5,97,6
"SE61",1428,5,0.319,10.8,36.13,0.74,21.6,86.9,6
"SE62",1429,19,0.335,9.86,35.48,0.74,22.9,85.6,7
"SE63",1430,36,0.333,10.91,36.51,0.74,22.7,89.4,7
"SE64",1431,14,0.355,9.36,35.06,0.74,24.8,88,7
"SE65",1432,33,0.355,8.46,36.34,0.74,27.8,93.7,6
"SE66",1433,39,0.373,7.85,36.07,0.74,30,95.8,6
"SE67",1434,34,0.367,7.86,39.5,0.74,31.8,102.6,6
"SE68",1435,47,0.357,8.49,42.3,0.74,31.4,106.5,6
"SE69",1436,42,0.275,13.95,30.42,0.74,43.2,216.7,5
"SE70",1437,25,0.326,9.54,38.97,0.74,22.5,84.2,6
"SE71",1438,13,0.341,9.27,37.9,0.74,23.7,85,7
"SE72",1439,16,0.337,9.76,37.87,0.74,23.2,86,7
"SE73",1440,15,0.342,9.88,36.59,0.74,23.7,88.3,6
"SE74",1441,23,0.37,7.77,35.74,0.74,28.5,91.2,6
"SE75",1442,34,0.371,7.57,33.29,0.74,29,91.2,6
"SE76",1443,53,0.372,7.64,36.74,0.74,31.3,99,6
"SE77",1444,31,0.363,8.5,38.71,0.74,29.4,98.4,6
"SE78",1445,45,0.35,8.68,44.01,0.74,30.6,105.7,6
"SE79",1446,28,0.272,13.4,28.86,0.74,42.1,208.2,5
"SE80",1447,25,0.342,7.99,38.41,0.74,24.4,81.9,6
"SE81",1448,29,0.342,8.79,38.48,0.74,24,84.1,7
"SE82",1449,20,0.346,9.23,39.63,0.74,24,85.6,7
"SE83",1450,25,0.346,9.61,38.58,0.74,23.9,86.9,7
"SE84",1451,30,0.381,8.06,34.54,0.74,26.6,84.5,7
"SE85",1452,17,0.357,9.17,33,0.74,27.7,96.6,7
"SE86",1453,35,0.354,9.13,34.39,0.74,28.1,98.4,7
"SE87",1454,24,0.363,8.32,34.95,0.74,25.9,85.2,7
"SE88",1455,39,0.35,8.39,41.46,0.74,31.7,108.1,6
"SE89",1456,40,0.269,13.03,28.37,0.74,40.6,199.2,4
"SE90",1457,24,0.362,8.83,42.33,0.74,27.2,92.2,7
"SE91",1458,25,0.36,7.79,39.42,0.74,25.6,82.4,6
"SE92",1459,45,0.331,11.15,40.98,0.74,24.4,96.9,8
"SE93",1460,45,0.366,8.72,36.57,0.74,27.2,91.1,7
"SE94",1461,28,0.372,8.22,33.62,0.74,26.5,85.6,7
"SE95",1462,16,0.359,8.9,34.14,0.74,25.4,86.7,7
"SE96",1463,19,0.349,9.11,31.97,0.74,25.3,89.1,6
"SE97",1464,18,0.354,8.81,29.94,0.74,25.1,85.9,7
"SE98",1465,48,0.353,8.25,38.35,0.74,31.3,105.8,5
"SE99",1466,45,0.278,13.01,30.23,0.74,39,188.1,4
"SH12",1467,113,0.17,16.2,28.98,0.74,40.6,278.1,6
"SH13",1468,4,0.166,16,25.11,0.74,39.4,272.5,7
"SH22",1469,64,0.17,17.31,27.81,0.74,41.9,298.1,6
"SH23",1470,44,0.164,18.23,26.68,0.74,39.6,291.6,5
"SH24",1471,19,0.155,19.88,29.78,0.74,37.6,298.2,5
"SH27",1472,38,0.143,21.99,36.91,0.74,34.7,302.7,5
"SH28",1473,57,0.143,20.11,31.37,0.74,33.8,279.6,5
"SH29",1474,19,0.162,17.03,25.38,0.74,37.3,269.5,7
"SH32",1475,1,0.17,15.89,27.37,0.74,42.7,290.1,7
"SH33",1476,34,0.15,19.26,30.37,0.74,38.4,304.5,6
"SH34",1477,49,0.172,18.11,28.81,0.74,43.5,315.3,5
"SH36",1478,53,0.163,18.1,28.29,0.74,36.5,271,6
"SH37",1479,17,0.146,21.57,27.58,0.74,35.9,303.9,3
"SH38",1480,30,0.145,21.21,27.99,0.74,35.7,299.7,4
"SH39",1481,28,0.147,19.75,27.15,0.74,35.3,285,5
"SH43",1482,21,0.146,19.76,29.17,0.74,37.3,304,6
"SH44",1483,20,0.127,27.29,29.69,0.74,30.6,318.1,4
"SH45",1484,24,0.146,21.82,29.61,0.74,33.5,286.7,4
"SH46",1485,28,0.141,21.09,33.5,0.74,34.6,294.6,5
"SH47",1486,13,0.143,21.67,29.07,0.74,35.4,302.8,4
"SH48",1487,31,0.144,20.94,27.99,0.74,34.8,292,5
"SH49",1488,74,0.149,18.97,26.52,0.74,35.2,276.4,6
"SH50",1489,11,0.158,18.17,25.93,0.74,38,286.3,5
"SH51",1490,3,0.152,21.87,29.1,0.74,37,315.6,5
"SH52",1491,33,0.151,21.34,29.48,0.74,34.7,292.7,5
"SH53",1492,67,0.149,21.37,31.99,0.74,37.1,315.8,6
"SH54",1493,83,0.215,13.42,35.26,0.74,71.4,393.5,4
"SH55",1494,22,0.197,14.24,35.71,0.74,66.7,395.2,5
"SH56",1495,51,0.136,23.95,33.4,0.74,32.9,307,4
"SH57",1496,79,0.141,20.49,30.95,0.74,34.4,288.4,5
"SH58",1497,32,0.148,19.08,27.91,0.74,35.3,279.7,6
"SH59",1498,0,0.099,29.97,40.03,0.74,25.4,313,7
"SH60",1499,25,0.204,14.36,38.76,0.74,71.7,419.9,4
"SH61",1500,158,0.226,12.99,40.57,0.74,80.9,427.7,4
"SH62",1501,138,0.194,15.01,39.13,0.74,67.7,416.2,5
"SH63",1502,146,0.216,13.52,37.35,0.74,72.6,400.8,4
"SH64",1503,163,0.218,13.26,36.74,0.74,72.3,393,4
"SH65",1504,207,0.19,14.66,35.47,0.74,63.7,390.7,5
"SH66",1505,103,0.18,15.17,34.94,0.74,60,384.7,5
"SH67",1506,92,0.124,22.88,38.11,0.74,33.4,320.9,8
"SH68",1507,21,0.138,21.26,27.39,0.74,31.9,277,6
"SH70",1508,46,0.203,13.91,32.88,0.74,64.1,372,5
"SH71",1509,167,0.215,13.95,41.41,0.74,73.9,414.4,4
"SH72",1510,187,0.209,14.56,40.07,0.74,69.3,403,4
"SH73",1511,11,0.17,17.55,38.61,0.74,57.7,409.9,5
"SH74",1512,31,0.171,17.75,36.82,0.74,55.7,396.8,5
"SH75",1513,104,0.193,15.36,37.69,0.74,62.2,386.1,4
"SH76",1514,33,0.185,14.82,36.78,0.74,62,387.5,5
"SH77",1515,26,0.139,22.23,34.83,0.74,43.6,390.4,5
"SH78",1516,72,0.105,21.98,30.95,0.74,23.2,235.3,17
"SH80",1517,7,0.161,18.76,32.62,0.74,42.7,324.5,5
"SH81",1518,5,0.192,15.83,43.86,0.74,67.6,428.3,4
"SH82",1519,42,0.168,18.69,42.33,0.74,57.6,424.3,3
"SH83",1520,67,0.167,18.21,39.11,0.74,55.9,407.4,4
"SH84",1521,28,0.166,17.48,37.55,0.74,55.1,394.9,5
"SH85",1522,49,0.149,21.01,37.63,0.74,47.1,391.4,4
"SH86",1523,3,0.128,23.93,31.95,0.74,30.3,291.1,6
"SH87",1524,15,0.138,19.45,28.43,0.74,32.2,265.5,7
"SH88",1525,21,0.123,20.2,30.01,0.74,26.3,235.7,9
"SH90",1526,15,0.183,16.45,41.76,0.74,62.5,413.8,4
"SH91",1527,11,0.174,17.97,43.84,0.74,59,418.4,4
"SH92",1528,0,0.174,18.03,41.81,0.74,59.1,420,4
"SH93",1529,5,0.165,18.08,39.36,0.74,51.6,375.8,4
"SH94",1530,4,0.16,18.55,39.7,0.74,53.2,400,5
"SH95",1531,0,0.158,18.89,37.6,0.74,51,390.1,5
"SH96",1532,0,0.129,26.74,31.34,0.74,28.6,291.5,4
"SH97",1533,19,0.139,19.54,27.07,0.74,30.7,253.7,7
"SH98",1534,0,0.08,31.46,32.74,0.74,17.6,244.4,10
"SJ00",1535,0,0.182,16.59,32.6,0.74,46.8,316.5,6
"SJ01",1536,49,0.165,19.22,32.4,0.74,41.1,315.4,6
"SJ02",1537,20,0.156,21.62,43.04,0.74,51.9,427.7,4
"SJ03",1538,11,0.153,20.62,42.25,0.74,51.1,415,4
"SJ04",1539,52,0.133,25.29,30.44,0.74,28.8,282.4,5
"SJ05",1540,24,0.126,22.63,35.99,0.74,36.8,347.5,7
"SJ06",1541,64,0.135,25.16,27.96,0.74,26.5,255.4,4
"SJ07",1542,11,0.132,23.33,27.96,0.74,23.4,219.5,6
"SJ08",1543,14,0.129,21.94,24.21,0.74,24,218.5,6
"SJ10",1544,53,0.183,16.71,28.04,0.74,43.6,296.7,6
"SJ11",1545,17,0.163,20.9,30.97,0.74,36.2,293.4,5
"SJ12",1546,3,0.151,21.33,32.55,0.74,33.7,285.8,6
"SJ13",1547,11,0.138,24.67,39.48,0.74,43.8,412.3,4
"SJ14",1548,17,0.123,28.95,36.08,0.74,35.7,392.1,3
"SJ15",1549,26,0.133,23.89,28.72,0.74,26.1,248.5,6
"SJ16",1550,44,0.136,23.03,26.97,0.74,25.5,234.7,6
"SJ17",1551,35,0.14,22.39,24.46,0.74,24.8,220.3,5
"SJ18",1552,12,0.074,34.44,31.88,0.74,15.1,228.2,11
"SJ19",1553,0,0.067,41.82,34.81,0.74,13.9,245.2,8
"SJ20",1554,21,0.196,16.37,31.85,0.74,44.2,286.7,5
"SJ21",1555,29,0.166,21.4,32.66,0.74,29.6,239,4
"SJ22",1556,33,0.148,23.21,32.23,0.74,28.4,254.2,5
"SJ23",1557,28,0.135,27.57,34.35,0.74,32.6,335.4,5
"SJ24",1558,37,0.139,25.06,29.6,0.74,28.6,273.9,4
"SJ25",1559,22,0.132,27.03,29.07,0.74,27.7,284.3,4
"SJ26",1560,19,0.127,25.66,30.09,0.74,20.3,203.6,5
"SJ27",1561,5,0.08,40.64,33.67,0.74,13.7,222.5,7
"SJ28",1562,10,0.08,48.49,40.54,0.74,10.2,186,6
"SJ29",1563,1,0.066,49.39,40.47,0.74,10.4,206.4,7
"SJ30",1564,24,0.205,16.75,33.41,0.74,35.4,224.9,4
"SJ31",1565,14,0.178,18.33,36.6,0.74,26.7,190.1,4
"SJ32",1566,14,0.155,25.55,36.66,0.74,19.2,174.7,5
"SJ33",1567,6,0.128,28.2,36.37,0.74,21.2,224.5,5
"SJ34",1568,26,0.117,31.89,36.84,0.74,15.9,188.4,5
"SJ35",1569,3,0.124,23.78,35.06,0.74,10.8,104.3,5
"SJ36",1570,5,0.112,29.05,36.22,0.74,9.1,102.8,4
"SJ37",1571,10,0.108,32.49,39.76,0.74,8.8,108.3,5
"SJ38",1572,1,0.087,50.32,41.34,0.74,9.5,168.7,6
"SJ39",1573,3,0.108,41.96,43.67,0.74,10.3,148.9,6
"SJ40",1574,9,0.23,13.25,37.46,0.74,33.9,179.2,4
"SJ41",1575,35,0.193,18.54,37.05,0.74,24.5,169.3,4
"SJ42",1576,2,0.164,23.46,38.66,0.74,21,176.6,5
"SJ43",1577,13,0.132,29.2,35.39,0.74,18,189.5,4
"SJ44",1578,13,0.122,32.49,36.61,0.74,16.9,196.9,5
"SJ45",1579,9,0.122,24.43,37.98,0.74,10.9,107.9,6
"SJ46",1580,19,0.114,26.38,38.09,0.74,9.4,99.7,6
"SJ47",1581,12,0.096,34.58,39.36,0.74,8,107.8,4
