"Species","Time","TFactor","StDev","X","Xspt","Xest","N.0.00","N.0.98"
"Verrucaria anziana",1979.5,0.244,0.14,3,3,3,439,0
"Verrucaria anziana",2011.5,0.349,0.149,6,5.6,5.6,439,0
"Verrucaria aquatilis",1779.5,0,0,0,0,0,0,0
"Verrucaria aquatilis",1979.5,0.193,0.046,18,18,18,1579,0
"Verrucaria aquatilis",2011.5,0.216,0.054,17,16,16,1579,0
"Verrucaria baldensis",1779.5,0,0,0,0,0,0,0
"Verrucaria baldensis",1979.5,0.518,0.032,284,281.7,281.7,2360,0
"Verrucaria baldensis",2011.5,0.388,0.031,157,156,156,2360,0
"Verrucaria bryoctona",1779.5,0,0,0,0,0,0,0
"Verrucaria bryoctona",1979.5,0.396,0.234,3,3,3,154,0
"Verrucaria bryoctona",2011.5,0.238,0.24,1,1,1,154,0
"Verrucaria caerulea",1779.5,1.583,1.332,1,1,1,1554,0
"Verrucaria caerulea",1979.5,0.202,0.049,17,16.7,16.7,1554,0
"Verrucaria caerulea",2011.5,0.208,0.052,17,16,16,1554,0
"Verrucaria calciseda sensu auct.",1779.5,0.01,0.117,1,0,0,1493,0
"Verrucaria calciseda sensu auct.",1979.5,0.014,0.01,2,2,2,1493,0
"Verrucaria calciseda sensu auct.",2011.5,0.528,0.066,66,64.7,64.7,1493,0
"Verrucaria cernaensis",1779.5,0,0,0,0,0,0,0
"Verrucaria cernaensis",1979.5,0,0,0,0,0,0,0
"Verrucaria cernaensis",2011.5,0.715,0.415,3,3,3,272,0
"Verrucaria consociata",1779.5,0,0,0,0,0,0,0
"Verrucaria consociata",1979.5,0,0,0,0,0,0,0
"Verrucaria consociata",2011.5,0.351,0.353,1,1,1,100,0
"Verrucaria cyanea",1779.5,0,0,0,0,0,0,0
"Verrucaria cyanea",1979.5,0.13,0.13,1,1,1,279,0
"Verrucaria cyanea",2011.5,0.288,0.23,2,1.6,1.6,279,0
"Verrucaria degelii",1779.5,0,0,0,0,0,0,0
"Verrucaria degelii",1979.5,0.348,0.367,1,0.9,0.9,106,0
"Verrucaria degelii",2011.5,0,0,0,0,0,0,0
"Biatora globulosa",1779.5,0,0,0,0,0,0,0
"Biatora globulosa",1979.5,0.271,0.156,3,3,3,331,0
"Biatora globulosa",2011.5,0.156,0.111,2,2,2,331,0
"Verrucaria devensis",1779.5,0,0,0,0,0,0,0
"Verrucaria devensis",1979.5,0,0,0,0,0,0,0
"Verrucaria devensis",2011.5,0.437,0.314,2,2,2,154,0
"Verrucaria ditmarsica",1779.5,0,0,0,0,0,0,0
"Verrucaria ditmarsica",1979.5,0.173,0.093,4,3.4,3.4,453,0
"Verrucaria ditmarsica",2011.5,0.252,0.155,3,2.6,2.6,453,0
"Verrucaria dolosa",1779.5,0,0,0,0,0,0,0
"Verrucaria dolosa",1979.5,0.232,0.052,20,19.8,19.8,1313,0
"Verrucaria dolosa",2011.5,0.296,0.074,16,16,16,1313,0
"Verrucaria dufourii",1779.5,0,0,0,0,0,0,0
"Verrucaria dufourii",1979.5,0.198,0.058,12,11.5,11.5,1196,0
"Verrucaria dufourii",2011.5,0.274,0.071,15,14.9,14.9,1196,0
"Verrucaria elaeina",1779.5,0,0,0,0,0,0,0
"Verrucaria elaeina",1979.5,0.007,0.007,1,1,1,1891,0
"Verrucaria elaeina",2011.5,0.467,0.063,57,55.8,55.8,1891,0
"Verrucaria elaeomelaena s. lat.",1779.5,0.017,0.201,1,0,0,1184,0
"Verrucaria elaeomelaena s. lat.",1979.5,0.163,0.054,9,9,9,1184,0
"Verrucaria elaeomelaena s. lat.",2011.5,0.246,0.064,15,15,15,1184,0
"Verrucaria fusconigrescens",1779.5,0,0,0,0,0,0,0
"Verrucaria fusconigrescens",1979.5,0.257,0.054,23,22.4,22.4,1703,0
"Verrucaria fusconigrescens",2011.5,0.479,0.078,40,38.2,38.2,1703,0
"Verrucaria halizoa",1779.5,0,0,0,0,0,0,0
"Verrucaria halizoa",1979.5,0.515,0.136,16,14.3,14.3,740,0
"Verrucaria halizoa",2011.5,0.104,0.065,3,2.5,2.5,740,0
"Verrucaria hochstetteri",1779.5,0,0,0,0,0,0,0
"Verrucaria hochstetteri",1979.5,0.56,0.032,334,330.2,330.2,2679,0
"Verrucaria hochstetteri",2011.5,0.443,0.032,201,196.5,196.5,2679,0
"Verrucaria humida",1779.5,0,0,0,0,0,0,0
"Verrucaria humida",1979.5,0,0,0,0,0,0,0
"Verrucaria humida",2011.5,0.409,0.449,1,0.9,0.9,58,0
"Acarospora moenium",1779.5,0,0,0,0,0,0,0
"Acarospora moenium",1979.5,0,0,0,0,0,0,0
"Acarospora moenium",2011.5,0.316,0.322,1,1,1,119,0
"Biatora ligni-mollis",1779.5,0,0,0,0,0,0,0
"Biatora ligni-mollis",1979.5,0,0,0,0,0,0,0
"Biatora ligni-mollis",2011.5,0.36,0.364,1,1,1,87,0
"Verrucaria hydrela",1779.5,6.708,6.934,1,1,1,171,0
"Verrucaria hydrela",1979.5,0.149,0.15,1,1,1,171,0
"Verrucaria hydrela",2011.5,0.186,0.189,1,1,1,171,0
"Verrucaria hydrophila",1779.5,0,0,0,0,0,0,0
"Verrucaria hydrophila",1979.5,0.217,0.053,17,16.8,16.8,1119,0
"Verrucaria hydrophila",2011.5,0.188,0.05,14,14,14,1119,0
"Verrucaria internigrescens",1779.5,0,0,0,0,0,0,0
"Verrucaria internigrescens",1979.5,0.454,0.152,9,9,9,666,0
"Verrucaria internigrescens",2011.5,0.187,0.108,3,3,3,666,0
"Verrucaria latebrosa",1779.5,0,0,0,0,0,0,0
"Verrucaria latebrosa",1979.5,0,0,0,0,0,0,0
"Verrucaria latebrosa",2011.5,0.393,0.41,1,1,1,55,0
"Verrucaria latericola",1779.5,0.24,2.047,1,0,0,257,0
"Verrucaria latericola",1979.5,0.171,0.172,1,1,1,257,0
"Verrucaria latericola",2011.5,0.173,0.174,1,1,1,257,0
"Verrucaria macrostoma",1779.5,0,0,0,0,0,0,0
"Verrucaria macrostoma",1979.5,0.395,0.027,230,228.9,228.9,2336,0
"Verrucaria macrostoma",2011.5,0.553,0.038,223,218,218,2336,0
"Verrucaria margacea",1779.5,0,0,0,0,0,0,0
"Verrucaria margacea",1979.5,0.272,0.096,8,8,8,731,0
"Verrucaria margacea",2011.5,0.229,0.087,7,7,7,731,0
"Verrucaria mucosa",1779.5,0,0,0,0,0,0,0
"Verrucaria mucosa",1979.5,0.533,0.078,49,46.7,46.7,1239,0
"Verrucaria mucosa",2011.5,0.222,0.053,19,17.4,17.4,1239,0
"Verrucaria muralis",1779.5,0.336,0.291,1,1,1,2808,0
"Verrucaria muralis",1979.5,0.636,0.033,410,402,402,2808,0
"Verrucaria muralis",2011.5,0.399,0.029,200,196.5,196.5,2808,0
"Verrucaria murina sensu auct.",1779.5,0,0,0,0,0,0,0
"Verrucaria murina sensu auct.",1979.5,0.164,0.048,12,11.6,11.6,1561,0
"Verrucaria murina sensu auct.",2011.5,0.349,0.083,19,17.9,17.9,1561,0
"Biatora vernalis",1779.5,0,0,0,0,0,0,0
"Biatora vernalis",1979.5,0.232,0.088,7,7,7,657,0
"Biatora vernalis",2011.5,0.252,0.089,8,8,8,657,0
"Verrucaria nigrescens",1779.5,0.525,0.352,3,1.6,1.6,2828,0
"Verrucaria nigrescens",1979.5,0.978,0.042,619,610.6,610.6,2828,0
"Verrucaria nigrescens",2011.5,0.893,0.045,430,423.5,423.5,2828,0
"Verrucaria obfuscans",1779.5,0,0,0,0,0,0,0
"Verrucaria obfuscans",1979.5,0,0,0,0,0,0,0
"Verrucaria obfuscans",2011.5,0.495,0.186,8,7.2,7.2,538,0
"Verrucaria ochrostoma",1779.5,0,0,0,0,0,0,0
"Verrucaria ochrostoma",1979.5,0.017,0.017,1,1,1,975,0
"Verrucaria ochrostoma",2011.5,0.493,0.103,24,23.5,23.5,975,0
"Verrucaria pachyderma",1779.5,0,0,0,0,0,0,0
"Verrucaria pachyderma",1979.5,0.065,0.065,1,1,1,310,0
"Verrucaria pachyderma",2011.5,0.401,0.188,5,4.6,4.6,310,0
"Verrucaria pinguicula",1779.5,6.317,4.316,2,2,2,404,0
"Verrucaria pinguicula",1979.5,0.065,0.065,1,1,1,404,0
"Verrucaria pinguicula",2011.5,0.416,0.172,6,6,6,404,0
"Verrucaria polysticta",1779.5,0,0,0,0,0,0,0
"Verrucaria polysticta",1979.5,0.049,0.028,3,3,3,999,0
"Verrucaria polysticta",2011.5,0.389,0.092,18,18,18,999,0
"Verrucaria praetermissa",1779.5,0,0,0,0,0,0,0
"Verrucaria praetermissa",1979.5,0.13,0.037,12,12,12,1400,0
"Verrucaria praetermissa",2011.5,0.333,0.066,29,26,26,1400,0
"Verrucaria prominula",1779.5,0,0,0,0,0,0,0
"Verrucaria prominula",1979.5,0.25,0.102,6,6,6,594,0
"Verrucaria prominula",2011.5,0.197,0.098,4,4,4,594,0
"Verrucaria rosula",1779.5,0.02,0.226,1,0,0,697,0
"Verrucaria rosula",1979.5,0.08,0.053,3,2.3,2.3,697,0
"Verrucaria rosula",2011.5,0.342,0.122,8,7.8,7.8,697,0
"Verrucaria simplex",1779.5,0,0,0,0,0,0,0
"Verrucaria simplex",1979.5,0.453,0.341,2,1.8,1.8,175,0
"Verrucaria simplex",2011.5,0,0,0,0,0,0,0
"Biatora veteranorum",1779.5,0,0,0,0,0,0,0
"Biatora veteranorum",1979.5,0,0,0,0,0,0,0
"Biatora veteranorum",2011.5,0.302,0.216,2,2,2,240,0
"Verrucaria sphaerospora",1779.5,0,0,0,0,0,0,0
"Verrucaria sphaerospora",1979.5,0,0,0,0,0,0,0
"Verrucaria sphaerospora",2011.5,0.257,0.26,1,1,1,163,0
"Verrucaria squamulosa",1779.5,0,0,0,0,0,0,0
"Verrucaria squamulosa",1979.5,0,0,0,0,0,0,0
"Verrucaria squamulosa",2011.5,0.417,0.188,6,5.1,5.1,374,0
"Verrucaria striatula",1779.5,0.029,0.318,1,0,0,1048,0
"Verrucaria striatula",1979.5,0.451,0.101,21,20,20,1048,0
"Verrucaria striatula",2011.5,0.196,0.08,6,6,6,1048,0
"Verrucaria sublobulata",1779.5,0,0,0,0,0,0,0
"Verrucaria sublobulata",1979.5,0.185,0.185,1,1,1,261,0
"Verrucaria sublobulata",2011.5,0.382,0.272,2,2,2,261,0
"Verrucaria viridula",1779.5,0,0,0,0,0,0,0
"Verrucaria viridula",1979.5,0.691,0.035,423,420.6,420.6,2730,0
"Verrucaria viridula",2011.5,0.34,0.027,164,163.1,163.1,2730,0
"Verrucaria xyloxena",1779.5,NA,NA,1,0,0,10,0
"Verrucaria xyloxena",1979.5,0.912,1.034,1,1,1,10,0
"Verrucaria xyloxena",2011.5,0,0,0,0,0,0,0
"Vestergrenopsis elaeina",1779.5,0,0,0,0,0,0,0
"Vestergrenopsis elaeina",1979.5,0.461,0.328,2,2,2,167,0
"Vestergrenopsis elaeina",2011.5,0,0,0,0,0,0,0
"Vezdaea acicularis",1779.5,0,0,0,0,0,0,0
"Vezdaea acicularis",1979.5,0,0,0,0,0,0,0
"Vezdaea acicularis",2011.5,1.71,2.018,1,1,1,16,0
"Vezdaea aestivalis",1779.5,0.927,1.331,1,0.3,0.3,1201,0
"Vezdaea aestivalis",1979.5,0.339,0.075,21,20.6,20.6,1201,0
"Vezdaea aestivalis",2011.5,0.121,0.046,7,6.8,6.8,1201,0
"Vezdaea cobria",1779.5,0,0,0,0,0,0,0
"Vezdaea cobria",1979.5,0.265,0.192,2,2,2,93,0
"Vezdaea cobria",2011.5,0.144,0.146,1,1,1,93,0
"Biatorella fossarum",1779.5,0,0,0,0,0,0,0
"Biatorella fossarum",1979.5,0,0,0,0,0,0,0
"Biatorella fossarum",2011.5,0.591,0.348,3,3,3,147,0
"Vezdaea leprosa",1779.5,0,0,0,0,0,0,0
"Vezdaea leprosa",1979.5,0.234,0.074,10,10,10,851,0
"Vezdaea leprosa",2011.5,0.336,0.107,10,9.8,9.8,851,0
"Vezdaea retigera",1779.5,0,0,0,0,0,0,0
"Vezdaea retigera",1979.5,0.277,0.114,6,6,6,357,0
"Vezdaea retigera",2011.5,0.069,0.069,1,1,1,357,0
"Vezdaea rheocarpa",1779.5,0,0,0,0,0,0,0
"Vezdaea rheocarpa",1979.5,0.311,0.333,1,0.9,0.9,65,0
"Vezdaea rheocarpa",2011.5,0,0,0,0,0,0,0
"Violella fucata",1779.5,0,0,0,0,0,0,0
"Violella fucata",1979.5,0.279,0.034,69,66.1,66.1,2672,0
"Violella fucata",2011.5,0.377,0.041,87,83.2,83.2,2672,0
"Vulpicida juniperinus",1779.5,4.525,4.603,1,0.9,0.9,82,0
"Vulpicida juniperinus",1979.5,0,0,0,0,0,0,0
"Vulpicida juniperinus",2011.5,0,0,0,0,0,0,0
"Vulpicida pinastri",1779.5,0,0,0,0,0,0,0
"Vulpicida pinastri",1979.5,0.231,0.162,2,2,2,320,0
"Vulpicida pinastri",2011.5,0.282,0.181,3,2.4,2.4,320,0
"Wadeana dendrographa",1779.5,0,0,0,0,0,0,0
"Wadeana dendrographa",1979.5,0.38,0.09,18,18,18,700,0
"Wadeana dendrographa",2011.5,0.199,0.067,9,9,9,700,0
"Wadeana minuta",1779.5,0,0,0,0,0,0,0
"Wadeana minuta",1979.5,0.289,0.144,4,4,4,388,0
"Wadeana minuta",2011.5,0.063,0.063,1,1,1,388,0
"Xanthoparmelia conspersa",1779.5,0.284,0.314,2,0.6,0.6,2296,0
"Xanthoparmelia conspersa",1979.5,0.377,0.037,106,102.8,102.8,2296,0
"Xanthoparmelia conspersa",2011.5,0.398,0.04,103,99,99,2296,0
"Xanthoparmelia delisei",1779.5,0,0,0,0,0,0,0
"Xanthoparmelia delisei",1979.5,0.52,0.198,7,7,7,428,0
"Xanthoparmelia delisei",2011.5,0.104,0.104,1,1,1,428,0
"Biatoridium delitescens",1779.5,0,0,0,0,0,0,0
"Biatoridium delitescens",1979.5,0,0,0,0,0,0,0
"Biatoridium delitescens",2011.5,0.307,0.311,1,1,1,112,0
"Xanthoparmelia loxodes",1779.5,0,0,0,0,0,0,0
"Xanthoparmelia loxodes",1979.5,0.392,0.069,33,32.1,32.1,1453,0
"Xanthoparmelia loxodes",2011.5,0.345,0.061,33,32,32,1453,0
"Xanthoparmelia luteonotata",1779.5,0,0,0,0,0,0,0
"Xanthoparmelia luteonotata",1979.5,0.318,0.325,1,1,1,104,0
"Xanthoparmelia luteonotata",2011.5,0,0,0,0,0,0,0
"Xanthoparmelia mougeotii",1779.5,0,0,0,0,0,0,0
"Xanthoparmelia mougeotii",1979.5,0.412,0.029,211,206.5,206.5,2754,0
"Xanthoparmelia mougeotii",2011.5,0.344,0.03,135,133.4,133.4,2754,0
"Xanthoparmelia pulla",1779.5,0,0,0,0,0,0,0
"Xanthoparmelia pulla",1979.5,0.34,0.092,16,13.6,13.6,876,0
"Xanthoparmelia pulla",2011.5,0.361,0.095,15,14.6,14.6,876,0
"Xanthoparmelia tinctina",1779.5,0,0,0,0,0,0,0
"Xanthoparmelia tinctina",1979.5,0.377,0.221,3,3,3,247,0
"Xanthoparmelia tinctina",2011.5,0,0,0,0,0,0,0
"Xanthoparmelia verruculifera",1779.5,0.899,0.716,2,1.2,1.2,2264,0
"Xanthoparmelia verruculifera",1979.5,0.383,0.033,139,137.1,137.1,2264,0
"Xanthoparmelia verruculifera",2011.5,0.281,0.033,74,73.2,73.2,2264,0
"Xanthoria aureola",1779.5,1.302,1.391,1,0.6,0.6,1409,0
"Xanthoria aureola",1979.5,0.135,0.041,11,11,11,1409,0
"Xanthoria aureola",2011.5,0.558,0.089,45,39.6,39.6,1409,0
"Xanthoria calcicola",1779.5,1.004,0.614,2,2,2,2455,0
"Xanthoria calcicola",1979.5,0.653,0.036,359,357.6,357.6,2455,0
"Xanthoria calcicola",2011.5,0.426,0.033,171,168.7,168.7,2455,0
"Xanthoria candelaria s. lat.",1779.5,0.166,0.194,1,0.6,0.6,2841,0
"Xanthoria candelaria s. lat.",1979.5,0.604,0.031,401,393.7,393.7,2841,0
"Xanthoria candelaria s. lat.",2011.5,0.502,0.033,246,242.2,242.2,2841,0
"Xanthoria elegans",1779.5,0,0,0,0,0,0,0
"Xanthoria elegans",1979.5,0.312,0.036,75,74.4,74.4,2428,0
"Xanthoria elegans",2011.5,0.161,0.028,33,32.1,32.1,2428,0
"Biatoridium monasteriense",1779.5,0,0,0,0,0,0,0
"Biatoridium monasteriense",1979.5,0,0,0,0,0,0,0
"Biatoridium monasteriense",2011.5,0.405,0.289,2,2,2,186,0
"Xanthoria parietina",1779.5,1.174,0.477,11,4.5,4.5,2846,0
"Xanthoria parietina",1979.5,1.224,0.047,778,760.5,760.5,2846,0
"Xanthoria parietina",2011.5,1.843,0.073,794,764.3,764.3,2846,0
"Xanthoria polycarpa",1779.5,0.572,0.395,3,1.5,1.5,2771,0
"Xanthoria polycarpa",1979.5,0.353,0.024,220,218.6,218.6,2771,0
"Xanthoria polycarpa",2011.5,0.661,0.04,289,284.3,284.3,2771,0
"Xylographa parallela",1779.5,0,0,0,0,0,0,0
"Xylographa parallela",1979.5,0.395,0.093,20,18.1,18.1,956,0
"Xylographa parallela",2011.5,0.233,0.066,13,12.5,12.5,956,0
"Xylographa trunciseda",1779.5,0,0,0,0,0,0,0
"Xylographa trunciseda",1979.5,0.298,0.112,7,7,7,528,0
"Xylographa trunciseda",2011.5,0.246,0.098,7,6.4,6.4,528,0
"Xylographa vitiligo",1779.5,0,0,0,0,0,0,0
"Xylographa vitiligo",1979.5,0.258,0.061,18,17.6,17.6,1313,0
"Xylographa vitiligo",2011.5,0.222,0.056,16,16,16,1313,0
"Xylopsora caradocensis",1779.5,0,0,0,0,0,0,0
"Xylopsora caradocensis",1979.5,0.377,0.103,14,13.4,13.4,705,0
"Xylopsora caradocensis",2011.5,0.074,0.043,3,3,3,705,0
"Xylopsora friesii",1779.5,0,0,0,0,0,0,0
"Xylopsora friesii",1979.5,0.384,0.124,10,9.5,9.5,690,0
"Xylopsora friesii",2011.5,0.269,0.092,9,8.6,8.6,690,0
"Bilimbia lobulata",1779.5,0.006,0.067,1,0,0,1162,0
"Bilimbia lobulata",1979.5,0.373,0.085,20,19.3,19.3,1162,0
"Bilimbia lobulata",2011.5,0.242,0.068,13,12.8,12.8,1162,0
"Bilimbia sabuletorum",1779.5,0.526,0.369,8,1.5,1.5,2835,0
"Bilimbia sabuletorum",1979.5,0.447,0.027,276,272.3,272.3,2835,0
"Bilimbia sabuletorum",2011.5,0.3,0.025,144,142.5,142.5,2835,0
"Botryolepraria lesdainii",1779.5,0,0,0,0,0,0,0
"Botryolepraria lesdainii",1979.5,0.189,0.026,55,54.5,54.5,2085,0
"Botryolepraria lesdainii",2011.5,0.33,0.038,77,75.3,75.3,2085,0
"Brianaria bauschiana",1779.5,0.587,0.707,2,0.5,0.5,1400,0
"Brianaria bauschiana",1979.5,0.258,0.055,24,22.2,22.2,1400,0
"Brianaria bauschiana",2011.5,0.181,0.045,16,16,16,1400,0
"Acarospora nitrophila",1779.5,0,0,0,0,0,0,0
"Acarospora nitrophila",1979.5,0.122,0.086,2,2,2,562,0
"Acarospora nitrophila",2011.5,0.272,0.139,4,3.9,3.9,562,0
"Brianaria lutulata",1779.5,0.016,0.191,1,0,0,823,0
"Brianaria lutulata",1979.5,0.334,0.089,14,14,14,823,0
"Brianaria lutulata",2011.5,0.168,0.064,7,7,7,823,0
"Brianaria sylvicola",1779.5,4.038,2.787,5,1.5,1.5,1160,0
"Brianaria sylvicola",1979.5,0.347,0.073,23,22.5,22.5,1160,0
"Brianaria sylvicola",2011.5,0.096,0.039,6,5.9,5.9,1160,0
"Brianaria tuberculata",1779.5,0,0,0,0,0,0,0
"Brianaria tuberculata",1979.5,0.434,0.306,2,2,2,216,0
"Brianaria tuberculata",2011.5,0.182,0.182,1,1,1,216,0
"Brigantiaea fuscolutea",1779.5,5.703,6.411,1,1,1,250,0
"Brigantiaea fuscolutea",1979.5,0.445,0.201,5,5,5,250,0
"Brigantiaea fuscolutea",2011.5,0,0,0,0,0,0,0
"Brodoa intestiniformis",1779.5,17.66,35.243,1,0.3,0.3,93,0
"Brodoa intestiniformis",1979.5,0,0,0,0,0,0,0
"Brodoa intestiniformis",2011.5,0,0,0,0,0,0,0
"Bryobilimbia ahlesii",1779.5,0,0,0,0,0,0,0
"Bryobilimbia ahlesii",1979.5,0.187,0.108,3,3,3,465,0
"Bryobilimbia ahlesii",2011.5,0.216,0.125,3,3,3,465,0
"Bryobilimbia hypnorum",1779.5,0.995,0.881,1,1,1,1173,0
"Bryobilimbia hypnorum",1979.5,0.39,0.073,29,28.7,28.7,1173,0
"Bryobilimbia hypnorum",2011.5,0.134,0.045,9,9,9,1173,0
"Bryobilimbia sanguineoatra",1779.5,0,0,0,0,0,0,0
"Bryobilimbia sanguineoatra",1979.5,0.199,0.057,14,12.5,12.5,945,0
"Bryobilimbia sanguineoatra",2011.5,0.426,0.082,28,27.3,27.3,945,0
"Bryonora curvescens",1779.5,0,0,0,0,0,0,0
"Bryonora curvescens",1979.5,1.224,1.269,1,1,1,93,0
"Bryonora curvescens",2011.5,0,0,0,0,0,0,0
"Bryoria bicolor",1779.5,3.225,3.162,3,1,1,418,0
"Bryoria bicolor",1979.5,0.355,0.146,6,6,6,418,0
"Bryoria bicolor",2011.5,0.161,0.094,3,3,3,418,0
"Acarospora sinopica",1779.5,0,0,0,0,0,0,0
"Acarospora sinopica",1979.5,0.299,0.069,19,19,19,1142,0
"Acarospora sinopica",2011.5,0.296,0.067,20,19.5,19.5,1142,0
"Bryoria capillaris",1779.5,0,0,0,0,0,0,0
"Bryoria capillaris",1979.5,0.3,0.115,7,6.8,6.8,514,0
"Bryoria capillaris",2011.5,0.278,0.099,8,8,8,514,0
"Bryoria chalybeiformis",1779.5,1.219,2.304,1,0.1,0.1,798,0
"Bryoria chalybeiformis",1979.5,0.476,0.138,12,12,12,798,0
"Bryoria chalybeiformis",2011.5,0,0,0,0,0,0,0
"Bryoria furcellata",1779.5,0,0,0,0,0,0,0
"Bryoria furcellata",1979.5,0.374,0.373,1,1,1,130,0
"Bryoria furcellata",2011.5,0.482,0.349,2,2,2,130,0
"Bryoria fuscescens",1779.5,0.281,0.307,4,0.6,0.6,2072,0
"Bryoria fuscescens",1979.5,0.642,0.057,129,125.4,125.4,2072,0
"Bryoria fuscescens",2011.5,0.478,0.05,95,92.2,92.2,2072,0
"Bryoria implexa",1779.5,2.519,5.219,2,0.3,0.3,210,0
"Bryoria implexa",1979.5,0,0,0,0,0,0,0
"Bryoria implexa",2011.5,0,0,0,0,0,0,0
"Bryoria lanestris",1779.5,0.602,1.133,1,0.2,0.2,246,0
"Bryoria lanestris",1979.5,0.291,0.173,3,2.8,2.8,246,0
"Bryoria lanestris",2011.5,0,0,0,0,0,0,0
"Bryoria nadvornikiana",1779.5,0,0,0,0,0,0,0
"Bryoria nadvornikiana",1979.5,0,0,0,0,0,0,0
"Bryoria nadvornikiana",2011.5,0.393,0.402,1,1,1,58,0
"Bryoria nitidula",1779.5,4.283,4.681,1,0.8,0.8,56,0
"Bryoria nitidula",1979.5,0,0,0,0,0,0,0
"Bryoria nitidula",2011.5,0,0,0,0,0,0,0
"Bryoria smithii",1779.5,0,0,0,0,0,0,0
"Bryoria smithii",1979.5,0.193,0.212,1,0.9,0.9,94,0
"Bryoria smithii",2011.5,0.371,0.37,1,1,1,94,0
"Bryoria subcana",1779.5,0,0,0,0,0,0,0
"Bryoria subcana",1979.5,0.315,0.07,21,20,20,1321,0
"Bryoria subcana",2011.5,0.175,0.051,12,11.8,11.8,1321,0
"Acarospora umbilicata",1779.5,0,0,0,0,0,0,0
"Acarospora umbilicata",1979.5,0.122,0.054,6,5,5,949,0
"Acarospora umbilicata",2011.5,0.217,0.089,6,6,6,949,0
"Buellia aethalea",1779.5,0,0,0,0,0,0,0
"Buellia aethalea",1979.5,0.496,0.027,341,339.4,339.4,2846,0
"Buellia aethalea",2011.5,0.582,0.035,301,292.1,292.1,2846,0
"Buellia arborea",1779.5,0,0,0,0,0,0,0
"Buellia arborea",1979.5,0.279,0.214,2,1.7,1.7,214,0
"Buellia arborea",2011.5,0,0,0,0,0,0,0
"Buellia arnoldii",1779.5,0,0,0,0,0,0,0
"Buellia arnoldii",1979.5,0,0,0,0,0,0,0
"Buellia arnoldii",2011.5,1.441,1.254,2,2,2,108,0
"Buellia asterella",1779.5,0,0,0,0,0,0,0
"Buellia asterella",1979.5,1.68,1.234,3,3,3,30,0
"Buellia asterella",2011.5,0,0,0,0,0,0,0
"Buellia badia",1779.5,0,0,0,0,0,0,0
"Buellia badia",1979.5,0.138,0.069,4,4,4,686,0
"Buellia badia",2011.5,0.247,0.094,7,7,7,686,0
"Buellia disciformis",1779.5,0.003,0.035,1,0,0,1730,0
"Buellia disciformis",1979.5,0.342,0.047,53,51.7,51.7,1730,0
"Buellia disciformis",2011.5,0.28,0.042,47,45.4,45.4,1730,0
"Buellia erubescens",1779.5,0,0,0,0,0,0,0
"Buellia erubescens",1979.5,0.262,0.092,8,8,8,620,0
"Buellia erubescens",2011.5,0.21,0.073,9,8.3,8.3,620,0
"Buellia griseovirens",1779.5,0,0,0,0,0,0,0
"Buellia griseovirens",1979.5,0.204,0.024,76,75.2,75.2,2640,0
"Buellia griseovirens",2011.5,0.421,0.037,136,132.9,132.9,2640,0
"Buellia hyperbolica",1779.5,0,0,0,0,0,0,0
"Buellia hyperbolica",1979.5,0,0,0,0,0,0,0
"Buellia hyperbolica",2011.5,0.404,0.167,6,6,6,415,0
"Buellia insignis",1779.5,10.593,14.241,1,1,1,88,0
"Buellia insignis",1979.5,0.489,0.497,1,1,1,88,0
"Buellia insignis",2011.5,0,0,0,0,0,0,0
"Acarospora veronensis",1779.5,30.783,53.543,1,1,1,290,0
"Acarospora veronensis",1979.5,0.11,0.11,1,1,1,290,0
"Acarospora veronensis",2011.5,0.475,0.243,4,4,4,290,0
"Buellia leptocline",1779.5,0,0,0,0,0,0,0
"Buellia leptocline",1979.5,0,0,0,0,0,0,0
"Buellia leptocline",2011.5,0.414,0.297,2,2,2,127,0
"Buellia leptoclinoides",1779.5,0,0,0,0,0,0,0
"Buellia leptoclinoides",1979.5,0.416,0.424,1,1,1,58,0
"Buellia leptoclinoides",2011.5,0,0,0,0,0,0,0
"Buellia ocellata",1779.5,0.097,0.21,1,0.2,0.2,2209,0
"Buellia ocellata",1979.5,0.435,0.033,185,184.1,184.1,2209,0
"Buellia ocellata",2011.5,0.438,0.037,146,143.5,143.5,2209,0
"Buellia pulverea",1779.5,0,0,0,0,0,0,0
"Buellia pulverea",1979.5,0.486,0.199,6,6,6,439,0
"Buellia pulverea",2011.5,0.084,0.084,1,1,1,439,0
"Buellia saxorum",1779.5,0,0,0,0,0,0,0
"Buellia saxorum",1979.5,0.29,0.169,3,3,3,240,0
"Buellia saxorum",2011.5,0.202,0.144,2,2,2,240,0
"Buellia schaereri",1779.5,0,0,0,0,0,0,0
"Buellia schaereri",1979.5,0.209,0.074,8,7.9,7.9,1191,0
"Buellia schaereri",2011.5,0.28,0.084,11,11,11,1191,0
"Buellia spuria",1779.5,0,0,0,0,0,0,0
"Buellia spuria",1979.5,2.389,2.524,1,1,1,30,0
"Buellia spuria",2011.5,0,0,0,0,0,0,0
"Buellia stellulata",1779.5,0,0,0,0,0,0,0
"Buellia stellulata",1979.5,0.425,0.053,67,64.6,64.6,1856,0
"Buellia stellulata",2011.5,0.19,0.043,20,19.6,19.6,1856,0
"Buellia subdisciformis",1779.5,0,0,0,0,0,0,0
"Buellia subdisciformis",1979.5,0.258,0.079,11,10.7,10.7,700,0
"Buellia subdisciformis",2011.5,0.535,0.12,22,20.3,20.3,700,0
