"SPECIES","NAME","b","a","b_std_err","b_tval","b_pval","a_std_err","a_tval","a_pval","adj_r2","r2","F_val","F_num_df","F_den_df","Ymin","Ymax","change_10yr"
"S1233","Rhizocarpon cinereonigrum",0.00181705465587045,-3.23543796390015,0.000107668812852417,16.8763322240872,0.037678581454924,0.207395705183565,-15.6003132323135,0.0407523845837182,0.993002358643764,0.996501179321882,284.810589337764,1,1,1779.5,2011.5,-909.537855005934
"S1234","Rhizocarpon cinereovirens",0.00117282388663968,-2.10092674595143,0.000751636420794695,1.56036064005476,0.36283217534326,1.44783026210238,-1.45108636070412,0.384135959742242,0.417711808202094,0.708855904101047,2.43472532703211,1,1,1779.5,2011.5,-84.0945207021768
"S1235","Rhizocarpon copelandii",0.00244382591093118,-4.40803247300947,0.00320668988074705,0.762102355330307,0.585432103395727,6.17684630770597,-0.713638036858744,0.605410022589307,-0.265182186234817,0.367408906882592,0.580800000000001,1,1,1779.5,2011.5,-41.0729613733818
"S1236","Rhizocarpon distinctum",0.00087272267206478,-1.53434872638327,0.000468804912406255,1.86159028834685,0.313817623128813,0.903029603709726,-1.6991123215452,0.338651384469522,0.552123668496529,0.776061834248265,3.46551840166732,1,1,1779.5,2011.5,46.5658097459767
"S1237","Rhizocarpon expallescens",0.000993674089068828,-1.72433211032389,0.00237674886878696,0.418081229413176,0.747901229937606,4.57818280547009,-0.376641166067819,0.770684004195094,-0.702429149797572,0.148785425101214,0.174791914387633,1,1,1779.5,2011.5,22.5321888412015
"S1238","Rhizocarpon furfurosum",0.000762398785425104,-1.35080739709852,0.000318331537592156,2.39498351684489,0.251805100464695,0.613182145990493,-2.20294639354921,0.271278666638154,0.703085507758793,0.851542753879396,5.73594604595872,1,1,1779.5,2011.5,129.07592371189
"S1239","Rhizocarpon geminatum",0.00152176113360324,-2.71177420715251,0.00020569564246432,7.39812042380629,0.0855331505404689,0.396218660649202,-6.84413551524626,0.0923632624633908,0.964114093658685,0.982057046829343,54.7321858051398,1,1,1779.5,2011.5,-398.716408992157
"S1240","Rhizocarpon geographicum",0.00374418016194333,-6.661930541498,0.000117018614782613,31.9964491880113,0.0198901012742386,0.225405644303982,-29.5552960178482,0.0215317418829698,0.998048347812496,0.999024173906248,1023.77276064099,1,1,1779.5,2011.5,4448.51858766418
"S1241","Rhizocarpon hochstetteri",0.00106427125506073,-1.86712575910932,0.00112285277555453,0.94782795948929,0.517047610932333,2.16288112624274,-0.863258612068434,0.546636838547858,-0.0535310500506569,0.473234474974672,0.898377840789632,1,1,1779.5,2011.5,39.6225826696849
"S1242","Rhizocarpon infernulum",0.00128036437246964,-2.28678087044535,0.000453173212304206,2.82533110454498,0.216566107850731,0.872919236742774,-2.61969352282611,0.232145086865614,0.777344734322241,0.888672367161121,7.98249585030937,1,1,1779.5,2011.5,-152.269199159931
